"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2021"	"2021 Abu Dhabi F1 GP"	"Haas"	"20"	"DNS"	"COVID-19"
"2021"	"2021 Saudi Arabian F1 GP"	"Haas"	"20"	"DNF"	"Collision"
"2021"	"2021 Qatar F1 GP"	"Haas"	"20"	"18"	""
"2021"	"2021 Brazilian F1 GP"	"Haas"	"20"	"17"	""
"2021"	"2021 Mexico F1 GP"	"Haas"	"15"	"18"	""
"2021"	"2021 USA F1 GP"	"Haas"	"17"	"17"	""
"2021"	"2021 Turkish F1 GP"	"Haas"	"18"	"20"	""
"2021"	"2021 Russian F1 GP"	"Haas"	"15"	"18"	""
"2021"	"2021 Italian F1 GP"	"Haas"	"16"	"DNF"	"Power Unit"
"2021"	"2021 Dutch F1 GP"	"Haas"	"18"	"DNF"	"Hydraulics"
"2021"	"2021 Belgian F1 GP"	"Haas"	"17"	"17"	""
"2021"	"2021 Hungarian F1 GP"	"Haas"	"19"	"DNF"	"Collision"
"2021"	"2021 British F1 GP"	"Haas"	"19"	"17"	""
"2021"	"2021 Austrian F1 GP"	"Haas"	"20"	"19"	""
"2021"	"2021 Styrian F1 GP"	"Haas"	"20"	"17"	""
"2021"	"2021 French F1 GP"	"Haas"	"18"	"20"	""
"2021"	"2021 Azerbaijan F1 GP"	"Haas"	"18"	"14"	""
"2021"	"2021 Monaco F1 GP"	"Haas"	"18"	"17"	""
"2021"	"2021 Spanish F1 GP"	"Haas"	"20"	"19"	""
"2021"	"2021 Portuguese F1 GP"	"Haas"	"20"	"19"	""
"2021"	"2021 E. Romagna F1 GP"	"Haas"	"19"	"17"	""
"2021"	"2021 Bahrain F1 GP"	"Haas"	"19"	"DNF"	"Spun off"
