"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2009"	"2009 Belgian F1 GP"	"Ferrari"	"20"	"14"	""
"2009"	"2009 European F1 GP"	"Ferrari"	"20"	"17"	""
"1999"	"1999 Japanese F1 GP"	"Minardi"	"22"	"DNF"	"Engine"
"1999"	"1999 Malaysian F1 GP"	"Minardi"	"21"	"DNF"	"Spun off"
"1999"	"1999 European F1 GP"	"Minardi"	"19"	"DNF"	"Gearbox"
"1999"	"1999 Italian F1 GP"	"Minardi"	"19"	"DNF"	"Collision"
"1999"	"1999 Belgian F1 GP"	"Minardi"	"20"	"DNF"	"Suspension"
"1999"	"1999 Hungarian F1 GP"	"Minardi"	"19"	"14"	""
"1999"	"1999 German F1 GP"	"Minardi"	"19"	"10"	""
"1999"	"1999 Austrian F1 GP"	"Minardi"	"19"	"13"	""
"1999"	"1999 British F1 GP"	"Minardi"	"21"	"DNF"	"Gearbox"
"1999"	"1999 French F1 GP"	"Minardi"	"20"	"10"	""
"1999"	"1999 Canadian F1 GP"	"Minardi"	"21"	"10"	""
"1999"	"1999 Spanish F1 GP"	"Minardi"	"22"	"DNF"	"Spun off"
"1999"	"1999 Monaco F1 GP"	"Minardi"	"20"	"DNF"	"Gearbox"
"1999"	"1999 San Marino F1 GP"	"Minardi"	"22"	"8"	""
"1999"	"1999 Australian F1 GP"	"Minardi"	"21"	"DNF"	"Gearbox"
"1996"	"1996 British F1 GP"	"Forti"	"22"	"DNQ"	"DNQ"
"1996"	"1996 French F1 GP"	"Forti"	"20"	"DNF"	"Fuel System"
"1996"	"1996 Canadian F1 GP"	"Forti"	"20"	"DNF"	"Gearbox"
"1996"	"1996 Spanish F1 GP"	"Forti"	"21"	"DNQ"	""
"1996"	"1996 Monaco F1 GP"	"Forti"	"21"	"DNF"	"Collision + Electrical"
"1996"	"1996 San Marino F1 GP"	"Forti"	"21"	"10"	""
"1996"	"1996 European F1 GP"	"Forti"	"22"	"DNQ"	""
"1996"	"1996 Argentine F1 GP"	"Forti"	"21"	"DNF"	"Collision"
"1996"	"1996 Brazilian F1 GP"	"Forti"	"19"	"11"	""
"1996"	"1996 Australian F1 GP"	"Forti"	"21"	"DNQ"	""
"1995"	"1995 Australian F1 GP"	"Minardi"	"15"	"DNS"	"Electrical"
"1995"	"1995 Japanese F1 GP"	"Minardi"	"17"	"9"	""
"1995"	"1995 Pacific F1 GP"	"Minardi"	"16"	"15"	""
"1995"	"1995 European F1 GP"	"Minardi"	"18"	"11"	""
"1995"	"1995 Portuguese F1 GP"	"Minardi"	"18"	"14"	""
"1995"	"1995 Italian F1 GP"	"Minardi"	"18"	"DNF"	"Spun off"
"1995"	"1995 Belgian F1 GP"	"Minardi"	"19"	"DNF"	"Spun off"
"1995"	"1995 Hungarian F1 GP"	"Minardi"	"12"	"8"	""
"1995"	"1995 German F1 GP"	"Minardi"	"16"	"DNF"	"Oil Leak"
"1995"	"1995 British F1 GP"	"Minardi"	"18"	"10"	""
"1995"	"1995 French F1 GP"	"Minardi"	"17"	"13"	""
"1995"	"1995 Canadian F1 GP"	"Minardi"	"19"	"8"	""
"1995"	"1995 Monaco F1 GP"	"Minardi"	"16"	"DNF"	"Suspension"
"1995"	"1995 Spanish F1 GP"	"Minardi"	"21"	"DNF"	"Gearbox"
"1995"	"1995 San Marino F1 GP"	"Minardi"	"20"	"14"	""
"1995"	"1995 Argentine F1 GP"	"Minardi"	"13"	"DNS"	"No Time"
"1995"	"1995 Brazilian F1 GP"	"Minardi"	"18"	"DNF"	"Engine"
"1993"	"1993 Portuguese F1 GP"	"Lola"	"26"	"14"	""
"1993"	"1993 Italian F1 GP"	"Lola"	"25"	"10"	""
"1993"	"1993 Belgian F1 GP"	"Lola"	"24"	"13"	""
"1993"	"1993 Hungarian F1 GP"	"Lola"	"26"	"DNF"	"Spun off"
"1993"	"1993 German F1 GP"	"Lola"	"25"	"DNF"	"Suspension"
"1993"	"1993 British F1 GP"	"Lola"	"25"	"DNF"	"Electrical"
"1993"	"1993 French F1 GP"	"Lola"	"22"	"DNF"	"Suspension"
"1993"	"1993 Canadian F1 GP"	"Lola"	"25"	"15"	""
"1993"	"1993 Monaco F1 GP"	"Lola"	"0"	"DNQ"	"No Time"
"1993"	"1993 Spanish F1 GP"	"Lola"	"22"	"DNF"	"Overheating"
"1993"	"1993 San Marino F1 GP"	"Lola"	"24"	"7"	""
"1993"	"1993 European F1 GP"	"Lola"	"0"	"DNQ"	"No Time"
"1993"	"1993 Brazilian F1 GP"	"Lola"	"21"	"12"	""
"1993"	"1993 South African F1 GP"	"Lola"	"26"	"DNF"	"Gearbox"
