"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2021"	"2021 Abu Dhabi F1 GP"	"Aston Martin"	"13"	"13"	""
"2021"	"2021 Saudi Arabian F1 GP"	"Aston Martin"	"18"	"11"	""
"2021"	"2021 Qatar F1 GP"	"Aston Martin"	"12"	"6"	""
"2021"	"2021 Brazilian F1 GP"	"Aston Martin"	"14"	"DNF"	"Collision damage"
"2021"	"2021 Mexico F1 GP"	"Aston Martin"	"20"	"14"	""
"2021"	"2021 USA F1 GP"	"Aston Martin"	"13"	"12"	""
"2021"	"2021 Turkish F1 GP"	"Aston Martin"	"8"	"9"	""
"2021"	"2021 Russian F1 GP"	"Aston Martin"	"7"	"11"	""
"2021"	"2021 Italian F1 GP"	"Aston Martin"	"9"	"7"	""
"2021"	"2021 Dutch F1 GP"	"Aston Martin"	"12"	"12"	""
"2021"	"2021 Belgian F1 GP"	"Aston Martin"	"18"	"20"	""
"2021"	"2021 Hungarian F1 GP"	"Aston Martin"	"12"	"DNF"	"Collision"
"2021"	"2021 British F1 GP"	"Aston Martin"	"14"	"8"	""
"2021"	"2021 Austrian F1 GP"	"Aston Martin"	"9"	"13"	""
"2021"	"2021 Styrian F1 GP"	"Aston Martin"	"9"	"8"	""
"2021"	"2021 French F1 GP"	"Aston Martin"	"19"	"10"	""
"2021"	"2021 Azerbaijan F1 GP"	"Aston Martin"	"19"	"DNF"	"Puncture"
"2021"	"2021 Monaco F1 GP"	"Aston Martin"	"12"	"8"	""
"2021"	"2021 Spanish F1 GP"	"Aston Martin"	"11"	"11"	""
"2021"	"2021 Portuguese F1 GP"	"Aston Martin"	"17"	"14"	""
"2021"	"2021 E. Romagna F1 GP"	"Aston Martin"	"10"	"8"	""
"2021"	"2021 Bahrain F1 GP"	"Aston Martin"	"10"	"10"	""
"2020"	"2020 Abu Dhabi F1 GP"	"Racing Point"	"8"	"10"	""
"2020"	"2020 Sakhir F1 GP"	"Racing Point"	"10"	"3"	""
"2020"	"2020 Bahrain F1 GP"	"Racing Point"	"13"	"DNF"	"Collision"
"2020"	"2020 Turkish F1 GP"	"Racing Point"	"1"	"9"	""
"2020"	"2020 E. Romagna F1 GP"	"Racing Point"	"15"	"14"	""
"2020"	"2020 Portuguese F1 GP"	"Racing Point"	"12"	"DNF"	"Collision damage"
"2020"	"2020 Russian F1 GP"	"Racing Point"	"12"	"DNF"	"Hit by Leclerc"
"2020"	"2020 Tuscan F1 GP"	"Racing Point"	"6"	"DNF"	"Puncture"
"2020"	"2020 Italian F1 GP"	"Racing Point"	"8"	"3"	""
"2020"	"2020 Belgian F1 GP"	"Racing Point"	"9"	"9"	""
"2020"	"2020 Spanish F1 GP"	"Racing Point"	"5"	"4"	""
"2020"	"70th Anniversary F1 GP"	"Racing Point"	"6"	"6"	""
"2020"	"2020 British F1 GP"	"Racing Point"	"6"	"9"	""
"2020"	"2020 Hungarian F1 GP"	"Racing Point"	"3"	"4"	""
"2020"	"2020 Styrian F1 GP"	"Racing Point"	"12"	"7"	""
"2020"	"2020 Austrian F1 GP"	"Racing Point"	"9"	"DNF"	"Engine"
"2019"	"2019 Abu Dhabi F1 GP"	"Racing Point"	"12"	"DNF"	"technical"
"2019"	"2019 Brazilian F1 GP"	"Racing Point"	"17"	"19"	"Suspension"
"2019"	"2019 USA F1 GP"	"Racing Point"	"14"	"13"	""
"2019"	"2019 Mexican F1 GP"	"Racing Point"	"16"	"12"	""
"2019"	"2019 Japanese F1 GP"	"Racing Point"	"12"	"9"	""
"2019"	"2019 Russian F1 GP"	"Racing Point"	"14"	"11"	""
"2019"	"2019 Singapore F1 GP"	"Racing Point"	"16"	"13"	""
"2019"	"2019 Italian F1 GP"	"Racing Point"	"9"	"12"	""
