"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1952"	"1952 Italian F1 GP"	"Ferrari"	"16"	"DNF"	"Engine"
"1952"	"1952 German F1 GP"	"Ferrari"	"6"	"3"	""
"1952"	"1952 British F1 GP"	"Ferrari"	"15"	"13"	""
"1952"	"1952 French F1 GP"	"Ferrari"	"17"	"11"	""
"1952"	"1952 Swiss F1 GP"	"Ferrari"	"5"	"2"	""
"1951"	"1951 German F1 GP"	"Ferrari"	"8"	"6"	""
"1951"	"1951 Swiss F1 GP"	"Ferrari"	"10"	"11"	""
"1952"	"1952 German F1 GP"	"Ferrari"	"6"	"3"	""
"1952"	"1952 Swiss F1 GP"	"Ferrari"	"5"	"2"	""
