"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1963"	"1963 British F1 GP"	"Lola"	"23"	"13"	""
"1963"	"1963 Monaco F1 GP"	"Team Lotus"	"0"	"WD"	"Gearbox damaged"
"1962"	"1962 British F1 GP"	"Emeryson"	"0"	"WD"	"Driver unfit"
"1962"	"1962 Belgian F1 GP"	"Team Lotus"	"19"	"11"	""
"1961"	"1961 German F1 GP"	"Cooper-Climax"	"0"	"WD"	"No Time"
