"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1966"	"1966 Italian F1 GP"	"Team Lotus"	"20"	"9"	""
"1965"	"1965 Italian F1 GP"	"Team Lotus"	"20"	"DNF"	"Gearbox"
"1964"	"1964 Italian F1 GP"	"Brabham"	"0"	"DNQ"	"No Time"
