"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1956"	"1956 Italian F1 GP"	"Vanwall"	"4"	"DNF"	"Oil Leak"
"1956"	"1956 French F1 GP"	"Maserati"	"16"	"DNF"	"Engine"
"1955"	"1955 Italian F1 GP"	"Mercedes"	"9"	"2"	""
"1955"	"1955 British F1 GP"	"Mercedes"	"5"	"4"	""
"1955"	"1955 Belgian F1 GP"	"Ferrari"	"0"	"DNS"	"No Time"
"1955"	"1955 Monaco F1 GP"	"Ferrari"	"15"	"8"	""
"1954"	"1954 German F1 GP"	"Ferrari"	"13"	"6"	""
"1952"	"1952 Italian F1 GP"	"Ferrari"	"6"	"7"	""
"1952"	"1952 German F1 GP"	"Ferrari"	"5"	"4"	""
"1952"	"1952 British F1 GP"	"Ferrari"	"3"	"2"	""
"1952"	"1952 French F1 GP"	"Ferrari"	"3"	"3"	""
"1952"	"1952 Belgian F1 GP"	"Ferrari"	"3"	"DNF"	"Accident"
"1952"	"1952 Swiss F1 GP"	"Ferrari"	"2"	"1"	""
"1951"	"1951 Spanish F1 GP"	"Ferrari"	"7"	"DNF"	"Wheel"
"1951"	"1951 Italian F1 GP"	"Ferrari"	"6"	"5"	""
"1951"	"1951 German F1 GP"	"Ferrari"	"6"	"5"	""
"1951"	"1951 Belgian F1 GP"	"Ferrari"	"5"	"DNF"	"Transmission"
"1951"	"1951 Swiss F1 GP"	"Ferrari"	"6"	"2"	""
"1950"	"1950 Italian F1 GP"	"Alfa Romeo"	"7"	"DNF"	"Engine"
"1955"	"1955 Italian F1 GP"	"Mercedes"	"9"	"2"	""
"1952"	"1952 British F1 GP"	"Ferrari"	"3"	"2"	""
"1952"	"1952 French F1 GP"	"Ferrari"	"3"	"3"	""
"1952"	"1952 Swiss F1 GP"	"Ferrari"	"2"	"1"	""
"1951"	"1951 Swiss F1 GP"	"Ferrari"	"6"	"2"	""
