"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1993"	"1993 Australian F1 GP"	"Williams"	"2"	"2"	""
"1993"	"1993 Japanese F1 GP"	"Williams"	"1"	"2"	""
"1993"	"1993 Portuguese F1 GP"	"Williams"	"2"	"2"	""
"1993"	"1993 Italian F1 GP"	"Williams"	"1"	"12"	"Engine"
"1993"	"1993 Belgian F1 GP"	"Williams"	"1"	"3"	""
"1993"	"1993 Hungarian F1 GP"	"Williams"	"1"	"12"	""
"1993"	"1993 German F1 GP"	"Williams"	"1"	"1"	""
"1993"	"1993 British F1 GP"	"Williams"	"1"	"1"	""
"1993"	"1993 French F1 GP"	"Williams"	"2"	"1"	""
"1993"	"1993 Canadian F1 GP"	"Williams"	"1"	"1"	""
"1993"	"1993 Monaco F1 GP"	"Williams"	"1"	"4"	""
"1993"	"1993 Spanish F1 GP"	"Williams"	"1"	"1"	""
"1993"	"1993 San Marino F1 GP"	"Williams"	"1"	"1"	""
"1993"	"1993 European F1 GP"	"Williams"	"1"	"3"	""
"1993"	"1993 Brazilian F1 GP"	"Williams"	"1"	"DNF"	"Collision"
"1993"	"1993 South African F1 GP"	"Williams"	"1"	"1"	""
"1991"	"1991 Japanese F1 GP"	"Ferrari"	"4"	"4"	""
"1991"	"1991 Spanish F1 GP"	"Ferrari"	"6"	"2"	""
"1991"	"1991 Portuguese F1 GP"	"Ferrari"	"5"	"DNF"	"Engine"
"1991"	"1991 Italian F1 GP"	"Ferrari"	"5"	"3"	""
"1991"	"1991 Belgian F1 GP"	"Ferrari"	"2"	"DNF"	"Fuel Leak"
"1991"	"1991 Hungarian F1 GP"	"Ferrari"	"4"	"DNF"	"Engine"
"1991"	"1991 German F1 GP"	"Ferrari"	"5"	"DNF"	"Spun Off"
"1991"	"1991 British F1 GP"	"Ferrari"	"5"	"3"	""
"1991"	"French Grand Prix"	"Ferrari"	"2"	"2"	""
"1991"	"1991 Mexican F1 GP"	"Ferrari"	"7"	"DNF"	"Alternator"
"1991"	"1991 Canadian F1 GP"	"Ferrari"	"4"	"DNF"	"Gearbox"
"1991"	"1991 Monaco F1 GP"	"Ferrari"	"7"	"5"	""
"1991"	"1991 San Marino F1 GP"	"Ferrari"	"3"	"DNS"	"Spun Off"
"1991"	"1991 Brazilian F1 GP"	"Ferrari"	"6"	"4"	""
"1991"	"1991 USA F1 GP"	"Ferrari"	"2"	"2"	""
"1990"	"1990 Australian F1 GP"	"Ferrari"	"4"	"3"	""
"1990"	"1990 Japanese F1 GP"	"Ferrari"	"2"	"DNF"	"Collision"
"1990"	"1990 Spanish F1 GP"	"Ferrari"	"2"	"1"	""
"1990"	"1990 Portuguese F1 GP"	"Ferrari"	"2"	"3"	""
"1990"	"1990 Italian F1 GP"	"Ferrari"	"2"	"2"	""
"1990"	"1990 Belgian F1 GP"	"Ferrari"	"3"	"2"	""
"1990"	"1990 Hungarian F1 GP"	"Ferrari"	"8"	"DNF"	"Gearbox"
"1990"	"1990 German F1 GP"	"Ferrari"	"3"	"4"	""
"1990"	"1990 British F1 GP"	"Ferrari"	"5"	"1"	""
"1990"	"1990 French F1 GP"	"Ferrari"	"4"	"1"	""
"1990"	"1990 Mexican F1 GP"	"Ferrari"	"13"	"1"	""
