"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1970"	"1970 Mexican F1 GP"	"Brabham"	"4"	"DNF"	"Engine"
"1970"	"1970 USA F1 GP"	"Brabham"	"16"	"10"	""
"1970"	"1970 Canadian F1 GP"	"Brabham"	"19"	"DNF"	"Oil Leak"
"1970"	"1970 Italian F1 GP"	"Brabham"	"8"	"DNF"	"Accident"
"1970"	"1970 Austrian F1 GP"	"Brabham"	"8"	"13"	""
"1970"	"1970 German F1 GP"	"Brabham"	"12"	"DNF"	"Oil Leak"
"1970"	"1970 British F1 GP"	"Brabham"	"2"	"2"	""
"1970"	"1970 French F1 GP"	"Brabham"	"5"	"3"	""
"1970"	"1970 Dutch F1 GP"	"Brabham"	"12"	"11"	""
"1970"	"1970 Belgian F1 GP"	"Brabham"	"5"	"DNF"	"Clutch"
"1970"	"1970 Monaco F1 GP"	"Brabham"	"4"	"2"	""
"1970"	"1970 Spanish F1 GP"	"Brabham"	"1"	"DNF"	"Engine"
"1970"	"1970 South African F1 GP"	"Brabham"	"3"	"1"	""
"1969"	"1969 Mexican F1 GP"	"Brabham"	"1"	"3"	""
"1969"	"1969 USA F1 GP"	"Brabham"	"18"	"4"	""
"1969"	"1969 Canadian F1 GP"	"Brabham"	"6"	"2"	""
"1969"	"1969 Italian F1 GP"	"Brabham"	"7"	"DNF"	"Oil Leak"
"1969"	"1969 Dutch F1 GP"	"Brabham"	"8"	"6"	""
"1969"	"1969 Monaco F1 GP"	"Brabham"	"8"	"DNF"	"Accident"
"1969"	"1969 Spanish F1 GP"	"Brabham"	"5"	"DNF"	"Engine"
"1969"	"1969 South African F1 GP"	"Brabham"	"1"	"DNF"	"Handling"
"1968"	"1968 Mexican F1 GP"	"Brabham"	"8"	"10"	"Oil Pressure"
"1968"	"1968 USA F1 GP"	"Brabham"	"8"	"DNF"	"Engine"
"1968"	"1968 Canadian F1 GP"	"Brabham"	"10"	"DNF"	"Suspension"
