"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1967"	"1967 Monaco F1 GP"	"Eagle"	"0"	"DNQ"	"No Time"
"1966"	"1966 Mexican F1 GP"	"Honda"	"3"	"4"	""
"1966"	"1966 USA F1 GP"	"Honda"	"8"	"NC"	"Not Classified"
"1966"	"1966 Italian F1 GP"	"Honda"	"7"	"DNF"	"Accident"
"1966"	"1966 Belgian F1 GP"	"Cooper-Maserati"	"8"	"5"	""
"1966"	"1966 Monaco F1 GP"	"Cooper-Maserati"	"9"	"DNF"	"Transmission"
"1965"	"1965 Mexican F1 GP"	"Honda"	"3"	"1"	""
"1965"	"1965 USA F1 GP"	"Honda"	"3"	"7"	""
"1965"	"1965 Italian F1 GP"	"Honda"	"17"	"14"	"Ignition"
"1965"	"1965 Dutch F1 GP"	"Honda"	"3"	"6"	""
"1965"	"1965 British F1 GP"	"Honda"	"3"	"DNF"	"injection"
"1965"	"1965 French F1 GP"	"Honda"	"7"	"DNF"	"Ignition"
"1965"	"1965 Belgian F1 GP"	"Honda"	"4"	"6"	""
"1965"	"1965 Monaco F1 GP"	"Honda"	"17"	"DNF"	"Halfshaft"
"1964"	"1964 Mexican F1 GP"	"BRM"	"11"	"8"	""
"1964"	"1964 USA F1 GP"	"BRM"	"13"	"4"	""
"1964"	"1964 Italian F1 GP"	"BRM"	"9"	"4"	""
"1964"	"1964 Austrian F1 GP"	"BRM"	"5"	"2"	""
"1964"	"1964 German F1 GP"	"BRM"	"11"	"7"	""
"1964"	"1964 British F1 GP"	"BRM"	"14"	"8"	""
"1964"	"1964 French F1 GP"	"BRM"	"9"	"5"	""
"1964"	"1963 Belgian F1 GP"	"BRM"	"8"	"4"	""
"1964"	"1964 Dutch F1 GP"	"BRM"	"8"	"11"	""
"1964"	"1964 Monaco F1 GP"	"BRM"	"8"	"2"	""
"1963"	"1963 South African F1 GP"	"BRM"	"7"	"DNF"	"Halfshaft"
"1963"	"1963 Mexican F1 GP"	"BRM"	"5"	"3"	""
"1963"	"1963 USA F1 GP"	"BRM"	"4"	"2"	""
"1963"	"1963 Italian F1 GP"	"BRM"	"4"	"2"	""
"1963"	"1963 German F1 GP"	"BRM"	"6"	"3"	""
"1963"	"1963 British F1 GP"	"BRM"	"9"	"4"	""
"1963"	"1963 French F1 GP"	"BRM"	"12"	"DNF"	"Radiator"
"1963"	"1963 Dutch F1 GP"	"BRM"	"6"	"5"	""
"1963"	"1963 Belgian F1 GP"	"BRM"	"9"	"4"	""
"1963"	"1963 Monaco F1 GP"	"BRM"	"4"	"2"	""
"1962"	"1962 South African F1 GP"	"BRM"	"7"	"7"	""
"1962"	"1962 USA F1 GP"	"BRM"	"2"	"DNF"	"Engine"
"1962"	"1962 Italian F1 GP"	"BRM"	"3"	"2"	""
"1962"	"1962 German F1 GP"	"BRM"	"7"	"8"	""
"1962"	"1962 British F1 GP"	"BRM"	"8"	"13"	""
"1962"	"1962 French F1 GP"	"BRM"	"10"	"3"	""
"1962"	"1962 Belgian F1 GP"	"BRM"	"9"	"DNF"	"Gearbox"
"1962"	"1962 Monaco F1 GP"	"BRM"	"14"	"DNF"	"Accident"
"1962"	"19625 Dutch F1 GP"	"BRM"	"7"	"DNF"	"Accident"
"1961"	"1961 Italian F1 GP"	"Ferrari"	"3"	"DNF"	"Engine"
"1961"	"1961 German F1 GP"	"Ferrari"	"14"	"8"	""
"1961"	"1961 British F1 GP"	"Ferrari"	"2"	"3"	""
"1961"	"1961 French F1 GP"	"Ferrari"	"3"	"15"	"Oil Pressure"
"1961"	"1961 Belgian F1 GP"	"Ferrari"	"5"	"3"	""
"1961"	"1961 Dutch F1 GP"	"Ferrari"	"3"	"5"	"No Time"
"1961"	"1961 Monaco F1 GP"	"Ferrari"	"2"	"2"	""
"1960"	"1960 Italian F1 GP"	"Ferrari"	"2"	"2"	""
"1960"	"1960 French F1 GP"	"Scarab"	"20"	"DNS"	"Engine"
"1960"	"1960 Dutch F1 GP"	"Ferrari"	"12"	"6"	""
"1960"	"1960 Monaco F1 GP"	"Ferrari"	"9"	"6"	""
"1965"	"1965 Mexican F1 GP"	"Honda"	"3"	"1"	""
"1964"	"1964 Austrian F1 GP"	"BRM"	"5"	"2"	""
"1964"	"1964 Monaco F1 GP"	"BRM"	"8"	"2"	""
"1963"	"1963 Mexican F1 GP"	"BRM"	"5"	"3"	""
"1963"	"1963 USA F1 GP"	"BRM"	"4"	"2"	""
"1963"	"1963 Italian F1 GP"	"BRM"	"4"	"2"	""
"1963"	"1963 German F1 GP"	"BRM"	"6"	"3"	""
"1963"	"1963 Monaco F1 GP"	"BRM"	"4"	"2"	""
"1962"	"1962 Italian F1 GP"	"BRM"	"3"	"2"	""
"1962"	"1962 French F1 GP"	"BRM"	"10"	"3"	""
"1961"	"1961 British F1 GP"	"Ferrari"	"2"	"3"	""
"1961"	"1961 Belgian F1 GP"	"Ferrari"	"5"	"3"	""
"1961"	"1961 Monaco F1 GP"	"Ferrari"	"2"	"2"	""
"1960"	"1960 Italian F1 GP"	"Ferrari"	"2"	"2"	""
