"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1971"	"1971 USA F1 GP"	"Team Lotus"	"29"	"NC"	"Not Classified"
"1971"	"1971 Canadian F1 GP"	"Team Lotus"	"25"	"NC"	"Not Classified"
"1970"	"1970 USA F1 GP"	"Team Lotus"	"0"	"DNQ"	"No Time"
"1970"	"1970 British F1 GP"	"Team Lotus"	"23"	"NC"	"Not Classified"
"1970"	"1970 French F1 GP"	"Team Lotus"	"0"	"DNQ"	"No Time"
"1970"	"1970 Dutch F1 GP"	"Team Lotus"	"0"	"DNQ"	"No Time"
"1969"	"1969 Mexican F1 GP"	"Team Lotus"	"16"	"9"	""
"1969"	"1969 USA F1 GP"	"Team Lotus"	"16"	"DNF"	"Halfshaft"
"1969"	"1969 Canadian F1 GP"	"Team Lotus"	"16"	"7"	""
"1960"	"1960 USA F1 GP"	"Cooper-Climax"	"20"	"11"	""
"1959"	"1959 Monaco F1 GP"	"Team Lotus"	"0"	"DNQ"	"No Time"
