"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1959"	"1959 Italian F1 GP"	"Aston Martin"	"19"	"10"	""
"1959"	"1959 Portuguese F1 GP"	"Aston Martin"	"13"	"8"	""
"1959"	"1959 British F1 GP"	"Aston Martin"	"6"	"DNF"	"Ignition"
"1959"	"1959 Dutch F1 GP"	"Aston Martin"	"10"	"DNF"	"Engine"
"1958"	"1958 Italian F1 GP"	"Maserati"	"11"	"4"	""
"1958"	"1958 Italian F1 GP"	"Maserati"	"17"	"DNF"	"Handling"
"1958"	"1958 Portuguese F1 GP"	"Maserati"	"10"	"DNF"	"Brakes"
"1958"	"1958 British F1 GP"	"Maserati"	"15"	"9"	""
"1958"	"1958 French F1 GP"	"Maserati"	"17"	"DNF"	"Engine"
