"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1955"	"1955 British F1 GP"	"Maserati"	"16"	"8"	""
"1955"	"1955 Monaco F1 GP"	"Maserati"	"0"	"DNQ"	"No Time"
"1954"	"1954 French F1 GP"	"HWM"	"15"	"DNF"	"Engine"
"1953"	"1953 Italian F1 GP"	"HWM"	"27"	"DNF"	"Engine"
"1953"	"1953 Swiss F1 GP"	"HWM"	"15"	"DNF"	"Engine"
"1953"	"1953 British F1 GP"	"HWM"	"12"	"DNF"	"Clutch"
"1953"	"1953 French F1 GP"	"HWM"	"16"	"DNF"	"Clutch"
"1953"	"1953 Belgian F1 GP"	"HWM"	"17"	"DNF"	"Engine"
"1953"	"1953 Dutch F1 GP"	"HWM"	"15"	"DNF"	"Throttle"
"1952"	"1952 Italian F1 GP"	"HWM"	"0"	"DNQ"	"Did not qualify"
"1952"	"1952 Dutch F1 GP"	"HWM"	"9"	"8"	""
"1952"	"1952 British F1 GP"	"HWM"	"29"	"15"	""
"1952"	"1952 French F1 GP"	"HWM"	"14"	"9"	""
"1952"	"1952 Belgian F1 GP"	"HWM"	"14"	"11"	""
"1952"	"1952 Swiss F1 GP"	"HWM"	"12"	"WD"	"Withdrew"
