"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1973"	"1973 British F1 GP"	"Brabham"	"20"	"DNF"	"Collision"
"1973"	"1973 French F1 GP"	"Brabham"	"13"	"DNF"	"Halfshaft"
"1973"	"1973 Monaco F1 GP"	"Brabham"	"25"	"7"	""
"1973"	"1973 Belgian F1 GP"	"Brabham"	"18"	"4"	""
"1973"	"1973 Spanish F1 GP"	"Brabham"	"17"	"DNF"	"Wheel"
"1973"	"1973 South African F1 GP"	"Surtees"	"20"	"8"	""
"1972"	"1972 USA F1 GP"	"Surtees"	"19"	"DNF"	"Collision"
"1972"	"1972 Canadian F1 GP"	"Surtees"	"15"	"DNF"	"Gearbox"
"1972"	"1972 Italian F1 GP"	"Surtees"	"21"	"DNF"	"Brakes"
"1972"	"1972 Austrian F1 GP"	"Surtees"	"13"	"14"	""
"1972"	"1972 German F1 GP"	"Surtees"	"20"	"13"	""
"1972"	"1972 British F1 GP"	"Surtees"	"20"	"DNF"	"Accident"
"1972"	"1972 French F1 GP"	"Surtees"	"12"	"14"	""
"1972"	"1972 Belgian F1 GP"	"Surtees"	"10"	"DNF"	"Engine"
"1972"	"1972 Monaco F1 GP"	"Surtees"	"18"	"7"	""
"1972"	"1972 Spanish F1 GP"	"Surtees"	"13"	"4"	""
"1972"	"1972 South African F1 GP"	"Surtees"	"20"	"NC"	"Not Classified"
"1972"	"1972 Argentine F1 GP"	"Surtees"	"14"	"DNF"	"Fuel system"
"1971"	"1971 USA F1 GP"	"March"	"26"	"11"	""
"1971"	"1971 Italian F1 GP"	"March"	"20"	"DNF"	"Engine"
"1971"	"1971 German F1 GP"	"March"	"20"	"DNF"	"Injection"
"1971"	"1971 British F1 GP"	"March"	"24"	"NC"	"Not classified"
"1971"	"1971 French F1 GP"	"March"	"20"	"DNF"	"Engine"
"1971"	"1971 South African F1 GP"	"March"	"22"	"13"	""
"1970"	"1970 USA F1 GP"	"McLaren"	"0"	"DNQ"	"No Time"
"1970"	"1970 Canadian F1 GP"	"McLaren"	"12"	"DNF"	"Oil Pressure"
"1970"	"1970 Italian F1 GP"	"McLaren"	"12"	"8"	""
"1970"	"1970 Austrian F1 GP"	"McLaren"	"15"	"12"	""
"1970"	"1970 German F1 GP"	"McLaren"	"0"	"DNQ"	"No Time"
"1970"	"1970 British F1 GP"	"McLaren"	"18"	"DNF"	"Fuel Leak"
"1970"	"1970 French F1 GP"	"McLaren"	"15"	"NC"	"Not Classified"
"1970"	"1970 Dutch F1 GP"	"McLaren"	"0"	"DNQ"	"No Time"
"1970"	"1970 Monaco F1 GP"	"McLaren"	"0"	"DNQ"	"No Time"
"1970"	"1970 Spanish F1 GP"	"McLaren"	"0"	"DNQ"	"No Time"
"1968"	"1968 South African F1 GP"	"Ferrari"	"7"	"DNF"	"Accident"
