"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1990"	"1990 Spanish F1 GP"	"Team Lotus"	"0"	"DNS"	"Injured"
"1990"	"1990 Portuguese F1 GP"	"Team Lotus"	"15"	"DNF"	"Alternator"
"1990"	"1990 Italian F1 GP"	"Team Lotus"	"11"	"DNF"	"Engine"
"1990"	"1990 Belgian F1 GP"	"Team Lotus"	"22"	"12"	""
"1990"	"1990 Hungarian F1 GP"	"Team Lotus"	"18"	"7"	""
"1990"	"1990 German F1 GP"	"Team Lotus"	"20"	"DNF"	"Clutch"
"1990"	"1990 British F1 GP"	"Team Lotus"	"14"	"DNF"	"Engine"
"1990"	"1990 French F1 GP"	"Team Lotus"	"17"	"12"	""
"1990"	"1990 Mexican F1 GP"	"Team Lotus"	"12"	"8"	""
"1990"	"1990 Canadian F1 GP"	"Team Lotus"	"12"	"DNF"	"Engine"
"1990"	"1990 Monaco F1 GP"	"Team Lotus"	"11"	"DNF"	"Gearbox"
"1990"	"1990 San Marino F1 GP"	"Team Lotus"	"11"	"8"	""
"1990"	"1990 Brazilian F1 GP"	"Team Lotus"	"14"	"DNF"	"Spun Off"
"1990"	"1990 USA F1 GP"	"Team Lotus"	"19"	"DNF"	"Gearbox"
"1989"	"1989 French F1 GP"	"Arrows"	"14"	"12"	""
