"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1965"	"1965 Italian F1 GP"	"BRM"	"21"	"13"	"Oil Pressure"
"1965"	"1965 German F1 GP"	"BRM"	"0"	"DNQ"	"No Time"
"1962"	"1962 Monaco F1 GP"	"De Tomaso"	"0"	"WD"	"No Time"
"1961"	"1961 Italian F1 GP"	"De Tomaso"	"24"	"DNF"	"Engine"
