"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1959"	"1959 USA F1 GP"	"Cooper-Climax"	"14"	"DNF"	"Brakes"
"1957"	"1957 Argentine F1 GP"	"Ferrari"	"12"	"9"	""
