"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1952"	"1952 French F1 GP"	"Ferrari"	"16"	"12"	""
"1950"	"1950 Italian F1 GP"	"Maserati"	"26"	"DNF"	"Retirement"
"1950"	"1950 French F1 GP"	"Maserati"	"0"	"DNP"	""
