"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2006"	"2006 German F1 GP"	"BMW Sauber"	"13"	"DNF"	"Accident"
"2006"	"2006 French F1 GP"	"BMW Sauber"	"16"	"11"	""
"2006"	"2006 USA F1 GP"	"BMW Sauber"	"6"	"DNF"	"Engine"
"2006"	"2006 Canadian F1 GP"	"BMW Sauber"	"11"	"DNF"	"Accident"
"2006"	"2006 British F1 GP"	"BMW Sauber"	"10"	"8"	""
"2006"	"2006 Monaco F1 GP"	"BMW Sauber"	"14"	"14"	""
"2006"	"2006 Spanish F1 GP"	"BMW Sauber"	"22"	"12"	""
"2006"	"2006 European F1 GP"	"BMW Sauber"	"9"	"8"	""
"2006"	"2006 San Marino F1 GP"	"BMW Sauber"	"12"	"12"	""
"2006"	"2006 Australian F1 GP"	"BMW Sauber"	"19"	"6"	""
"2006"	"2006 Malaysian F1 GP"	"BMW Sauber"	"10"	"7"	""
"2006"	"2006 Bahrain F1 GP"	"BMW Sauber"	"11"	"DNF"	"Engine"
"2005"	"2005 Chinese F1 GP"	"Sauber"	"16"	"10"	""
"2005"	"2005 Japanese F1 GP"	"Sauber"	"8"	"12"	""
"2005"	"2005 Brazilian F1 GP"	"Sauber"	"20"	"12"	""
"2005"	"2005 Belgian F1 GP"	"Sauber"	"14"	"6"	""
"2005"	"2005 Italian F1 GP"	"Sauber"	"12"	"11"	""
"2005"	"2005 Turkish F1 GP"	"Sauber"	"16"	"11"	""
"2005"	"2005 Hungarian F1 GP"	"Sauber"	"15"	"DNF"	"Engine fire"
"2005"	"2005 German F1 GP"	"Sauber"	"14"	"15"	""
"2005"	"2005 British F1 GP"	"Sauber"	"10"	"14"	""
"2005"	"2005 French F1 GP"	"Sauber"	"10"	"8"	""
"2005"	"2005 USA F1 GP"	"Sauber"	"12"	"DNS"	"Withdrew"
"2005"	"2005 Canadian F1 GP"	"Sauber"	"8"	"9"	""
"2005"	"2005 European F1 GP"	"Sauber"	"15"	"13"	""
"2005"	"2005 Monaco F1 GP"	"Sauber"	"9"	"11"	""
"2005"	"2005 Spanish F1 GP"	"Sauber"	"12"	"DNF"	"Engine"
"2005"	"2005 San Marino F1 GP"	"Sauber"	"11"	"4"	""
"2005"	"2005 Bahrain F1 GP"	"Sauber"	"15"	"11"	"Suspension"
"2005"	"2005 Malaysian F1 GP"	"Sauber"	"16"	"DNF"	"Spun Off"
"2005"	"2005 Australian F1 GP"	"Sauber"	"4"	"13"	""
"2004"	"2004 Brazilian F1 GP"	"Renault"	"13"	"10"	""
"2004"	"2004 Japanese F1 GP"	"Renault"	"9"	"10"	""
"2004"	"2004 Chinese F1 GP"	"Renault"	"12"	"11"	""
"2003"	"2003 USA F1 GP"	"BAR"	"12"	"DNF"	"Engine"
"2003"	"2003 Italian F1 GP"	"BAR"	"10"	"6"	""
"2003"	"2003 Hungarian F1 GP"	"BAR"	"16"	"DNF"	"Hydraulics"
"2003"	"2003 German F1 GP"	"BAR"	"13"	"9"	""
"2003"	"2003 British F1 GP"	"BAR"	"9"	"10"	""
"2003"	"2003 French F1 GP"	"BAR"	"12"	"9"	""
"2003"	"2003 European F1 GP"	"BAR"	"17"	"DNF"	"Gearbox"
"2003"	"2003 Canadian F1 GP"	"BAR"	"14"	"DNF"	"Brakes"
"2003"	"2003 Monaco F1 GP"	"BAR"	"11"	"DNF"	"Engine"
"2003"	"2003 Austrian F1 GP"	"BAR"	"12"	"12"	""
"2003"	"2003 Spanish F1 GP"	"BAR"	"11"	"DNF"	"Electrical"
"2003"	"2003 San Marino F1 GP"	"BAR"	"7"	"DNF"	"Engine"
"2003"	"2003 Brazilian F1 GP"	"BAR"	"13"	"6"	""
"2003"	"2003 Malaysian F1 GP"	"BAR"	"12"	"DNF"	"Electrical"
"2003"	"2003 Australian F1 GP"	"BAR"	"6"	"9"	""
"2002"	"2002 Japanese F1 GP"	"BAR"	"9"	"DNF"	"Engine"
"2002"	"2002 USA F1 GP"	"BAR"	"7"	"6"	""
"2002"	"2002 Italian F1 GP"	"BAR"	"9"	"9"	""
"2002"	"2002 Belgian F1 GP"	"BAR"	"12"	"8"	""
"2002"	"2002 Hungarian F1 GP"	"BAR"	"13"	"DNF"	"Transmission"
"2002"	"2002 German F1 GP"	"BAR"	"11"	"DNF"	"Gearbox"
"2002"	"2002 French F1 GP"	"BAR"	"13"	"DNF"	"Engine"
"2002"	"2002 British F1 GP"	"BAR"	"9"	"4"	""
"2002"	"2002 European F1 GP"	"BAR"	"19"	"12"	""
"2002"	"2002 Canadian F1 GP"	"BAR"	"9"	"DNF"	"Oil pressure"
"2002"	"2002 Monaco F1 GP"	"BAR"	"14"	"DNF"	"Mechanical"
"2002"	"2002 Austrian F1 GP"	"BAR"	"17"	"10"	"Engine"
