"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1973"	"1973 South African F1 GP"	"Iso Marlboro"	"24"	"DNF"	"Overheating"
"1971"	"1971 South African F1 GP"	"Brabham"	"20"	"DNF"	"Engine"
"1968"	"1968 South African F1 GP"	"Brabham"	"23"	"NC"	"Not Classified"
"1965"	"1965 South African F1 GP"	"LDS"	"0"	"DNPQ"	"No Time"
