"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1971"	"1971 USA F1 GP"	"Brabham"	"27"	"DNF"	"Suspension"
"1971"	"1971 Canadian F1 GP"	"Brabham"	"0"	"DNQ"	"No Time"
