"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1976"	"1976 Austrian F1 GP"	"Brabham"	"24"	"12"	""
"1976"	"1976 German F1 GP"	"Brabham"	"0"	"DNQ"	"Car seized by Police"
"1976"	"1976 British F1 GP"	"Brabham"	"0"	"DNQ"	"No Time"
"1976"	"1976 Brazilian F1 GP"	"March"	"22"	"14"	""
"1975"	"1975 USA F1 GP"	"Williams"	"24"	"DNS"	"Ignition"
"1975"	"1975 Italian F1 GP"	"March"	"24"	"DNF"	"Accident"
"1975"	"1975 Austrian F1 GP"	"March"	"21"	"17"	""
"1975"	"1975 German F1 GP"	"March"	"25"	"7"	""
"1975"	"1975 British F1 GP"	"March"	"22"	"DNF"	"Engine"
"1975"	"1975 French F1 GP"	"March"	"26"	"18"	""
"1975"	"1975 Dutch F1 GP"	"March"	"23"	"14"	""
"1975"	"1975 Swedish F1 GP"	"March"	"24"	"DNF"	"Fuel system"
"1975"	"1975 Belgian F1 GP"	"March"	"17"	"DNF"	"Engine"
"1975"	"1975 Monaco F1 GP"	"March"	"0"	"DNQ"	"No Time"
"1975"	"1975 Spanish F1 GP"	"March"	"24"	"6"	""
"1975"	"1975 South African F1 GP"	"March"	"26"	"DNF"	"Fuel system"
"1974"	"1974 British F1 GP"	"Brabham"	"0"	"DNQ"	"No Time"
