"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1977"	"1977 British F1 GP"	"LEC"	"0"	"DNPQ"	"No Time"
"1977"	"1977 French F1 GP"	"LEC"	"21"	"DNF"	"Accident"
"1977"	"1977 Swedish F1 GP"	"LEC"	"19"	"14"	""
"1977"	"1977 Belgian F1 GP"	"LEC"	"20"	"13"	""
"1977"	"1977 Spanish F1 GP"	"LEC"	"0"	"DNQ"	"No Time"
"1974"	"1974 British F1 GP"	"Token"	"0"	"DNQ"	"No Time"
"1973"	"1973 Italian F1 GP"	"March"	"24"	"9"	""
"1973"	"1973 German F1 GP"	"March"	"22"	"15"	""
"1973"	"1973 Dutch F1 GP"	"March"	"21"	"DNF"	"Withdrew"
"1973"	"1973 British F1 GP"	"March"	"16"	"DNF"	"Spun off"
"1973"	"1973 Monaco F1 GP"	"March"	"23"	"DNF"	"Fuel Leak"
