"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1960"	"1960 Italian F1 GP"	"Maserati"	"0"	"DNS"	"Fuel system"
"1958"	"1958 Dutch F1 GP"	"Maserati"	"0"	"DNS"	"Gregory drove car"
"1958"	"1958 Monaco F1 GP"	"Maserati"	"0"	"DNQ"	"No Time"
"1958"	"1958 Argentine F1 GP"	"Maserati"	"10"	"9"	""
"1957"	"1957 talian F1 GP"	"Maserati"	"18"	"10"	""
"1957"	"1957 Pescara F1 GP"	"Maserati"	"11"	"DNF"	"Accident"
"1957"	"1957 German F1 GP"	"Maserati"	"19"	"DNF"	"Axle"
"1957"	"1957 British F1 GP"	"Maserati"	"14"	"DNS"	"Accident"
"1957"	"1957 French F1 GP"	"Maserati"	"14"	"DNF"	"Halfshaft"
"1957"	"1957 Monaco F1 GP"	"Maserati"	"12"	"DNF"	"Accident"
"1956"	"1956 German F1 GP"	"Maserati"	"13"	"DNF"	"Oil Pressure"
"1956"	"1956 British F1 GP"	"Maserati"	"14"	"5"	""
"1956"	"1956 Belgian F1 GP"	"Maserati"	"15"	"DNF"	"Gearbox"
"1956"	"1956 Monaco F1 GP"	"Maserati"	"16"	"8"	""
"1955"	"1955 Italian F1 GP"	"Maserati"	"21"	"DNF"	"Suspension"
"1955"	"1955 British F1 GP"	"Maserati"	"22"	"DNF"	"Brakes"
"1955"	"1955 Dutch F1 GP"	"Maserati"	"15"	"DNF"	"Spun Off"
"1954"	"1954 British F1 GP"	"Cooper-Climax"	"20"	"15"	""
