"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1983"	"1983 Canadian F1 GP"	"RAM"	"0"	"DNQ"	"No Time"
"1981"	"1981 Caesars Palace F1 GP"	"Arrows"	"0"	"DNQ"	"No Time"
"1981"	"1981 Canadian F1 GP"	"Arrows"	"0"	"DNQ"	"No Time"
