"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2013"	"2013 Brazilian F1 GP"	"Lotus F1"	"11"	"14"	""
"2013"	"2013 USA F1 GP"	"Lotus F1"	"8"	"14"	""
"2012"	"2012 Brazilian F1 GP"	"Caterham"	"20"	"14"	""
"2012"	"2012 USA F1 GP"	"Caterham"	"22"	"18"	""
"2012"	"2012 Abu Dhabi F1 GP"	"Caterham"	"18"	"13"	""
"2012"	"2012 Indian F1 GP"	"Caterham"	"20"	"18"	""
"2012"	"2012 Korean F1 GP"	"Caterham"	"20"	"17"	""
"2012"	"2012 Japanese F1 GP"	"Caterham"	"17"	"15"	""
"2012"	"2012 Singapore F1 GP"	"Caterham"	"20"	"15"	""
"2012"	"2012 Italian F1 GP"	"Caterham"	"18"	"14"	""
"2012"	"2012 Belgian F1 GP"	"Caterham"	"18"	"17"	""
"2012"	"2012 Hungarian F1 GP"	"Caterham"	"19"	"17"	""
"2012"	"2012 German F1 GP"	"Caterham"	"16"	"19"	""
"2012"	"2012 British F1 GP"	"Caterham"	"19"	"17"	""
"2012"	"2012 European F1 GP"	"Caterham"	"16"	"14"	""
"2012"	"2012 Canadian F1 GP"	"Caterham"	"17"	"18"	""
"2012"	"2012 Monaco F1 GP"	"Caterham"	"17"	"13"	""
"2012"	"2012 Spanish F1 GP"	"Caterham"	"19"	"16"	""
"2012"	"2012 Bahrain F1 GP"	"Caterham"	"16"	"17"	""
"2012"	"2012 Chinese F1 GP"	"Caterham"	"18"	"23"	""
"2012"	"2012 Malaysian F1 GP"	"Caterham"	"24"	"18"	""
"2012"	"2012 Australian F1 GP"	"Caterham"	"18"	"DNF"	"Suspension"
"2011"	"2011 Brazilian F1 GP"	"Caterham"	"19"	"16"	""
"2011"	"2011 Abu Dhabi F1 GP"	"Caterham"	"17"	"17"	""
"2011"	"2011 Indian F1 GP"	"Caterham"	"18"	"14"	""
"2011"	"2011 Korean F1 GP"	"Caterham"	"19"	"14"	""
