"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1974"	"1974 German F1 GP"	"Maki"	"0"	"DNQ"	"No Time"
"1974"	"1974 British F1 GP"	"Maki"	"0"	"DNQ"	"No Time"
"1974"	"1974 Brazilian F1 GP"	"March"	"20"	"DNF"	"Ignition"
"1974"	"1974 Argentine F1 GP"	"March"	"19"	"8"	"Out of Fuel"
"1973"	"1973 USA F1 GP"	"Iso Marlboro"	"19"	"12"	""
"1973"	"1973 Canadian F1 GP"	"Iso Marlboro"	"22"	"6"	""
"1973"	"1973 Italian F1 GP"	"Iso Marlboro"	"20"	"NC"	"Not classified"
"1973"	"1973 Austrian F1 GP"	"Iso Marlboro"	"21"	"NC"	"Not Classified"
"1973"	"1973 Dutch F1 GP"	"Iso Marlboro"	"15"	"9"	""
"1973"	"1973 British F1 GP"	"Iso Marlboro"	"18"	"9"	""
"1973"	"1973 French F1 GP"	"Iso Marlboro"	"24"	"14"	""
"1973"	"1973 Swedish F1 GP"	"Iso Marlboro"	"11"	"11"	""
"1973"	"1973 Monaco F1 GP"	"Iso Marlboro"	"10"	"DNF"	"Halfshaft"
"1973"	"1973 Belgian F1 GP"	"Iso Marlboro"	"21"	"DNF"	"Accident"
"1973"	"1973 Spanish F1 GP"	"Iso Marlboro"	"21"	"DNF"	"Out of Fuel"
"1973"	"1973 South African F1 GP"	"Iso Marlboro"	"19"	"10"	""
"1973"	"1973 Brazilian F1 GP"	"Iso Marlboro"	"14"	"7"	""
"1973"	"1973 Argentine F1 GP"	"Iso Marlboro"	"19"	"NC"	"Not Classified"
"1972"	"1972 USA F1 GP"	"BRM"	"17"	"DNF"	"Engine"
"1972"	"1972 Canadian F1 GP"	"BRM"	"14"	"10"	""
"1972"	"1972 Italian F1 GP"	"BRM"	"17"	"11"	""
"1972"	"1972 Austrian F1 GP"	"BRM"	"10"	"6"	""
"1972"	"1972 German F1 GP"	"BRM"	"18"	"4"	""
"1972"	"1972 Belgian F1 GP"	"BRM"	"15"	"8"	""
"1972"	"1972 Monaco F1 GP"	"BRM"	"20"	"DNF"	"Accident"
"1972"	"1972 Spanish F1 GP"	"BRM"	"20"	"DNF"	"Engine"
"1972"	"1972 South African F1 GP"	"BRM"	"16"	"NC"	"Not Classified"
"1972"	"1972 Argentine F1 GP"	"BRM"	"13"	"9"	""
"1971"	"1971 USA F1 GP"	"BRM"	"12"	"4"	""
"1971"	"1971 Canadian F1 GP"	"BRM"	"9"	"DNF"	"Accident"
"1971"	"1971 Italian F1 GP"	"BRM"	"4"	"5"	""
"1971"	"1971 Austrian F1 GP"	"BRM"	"14"	"DNF"	"Ignition"
"1971"	"1971 German F1 GP"	"BRM"	"14"	"DNF"	"Engine"
"1971"	"1971 British F1 GP"	"BRM"	"11"	"8"	""
"1971"	"1971 French F1 GP"	"BRM"	"16"	"10"	""
"1971"	"1971 Dutch F1 GP"	"BRM"	"9"	"7"	""
"1971"	"1971 Monaco F1 GP"	"BRM"	"0"	"DNQ"	"No Time"
"1971"	"1971 Spanish F1 GP"	"BRM"	"17"	"10"	""
"1971"	"1971 South African F1 GP"	"BRM"	"24"	"DNF"	"Physical"
