"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1957"	"1957 British F1 GP"	"Cooper-Climax"	"18"	"6"	""
"1956"	"1956 British F1 GP"	"Cooper-Climax"	"22"	"11"	""
"1954"	"1954 British F1 GP"	"Cooper-Climax"	"18"	"10"	""
"1953"	"1953 French F1 GP"	"Cooper-Climax"	"12"	"11"	""
"1951"	"1951 British F1 GP"	"ERA"	"10"	"11"	""
"1950"	"1950 Monaco F1 GP"	"ERA"	"16"	"6"	""
"1950"	"1950 British F1 GP"	"ERA"	"13"	"6"	""
