"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1956"	"1956 Indianapolis 500"	"Kuzma"	"10"	"6"	""
"1955"	"1955 Indianapolis 500"	"Kurtis Kraft"	"14"	"1"	""
"1954"	"1954 Indianapolis 500"	"Kurtis Kraft"	"9"	"14"	""
"1953"	"1953 Indianapolis 500"	"Kuzma"	"29"	"20"	"Suspension"
"1952"	"1952 Indianapolis 500"	"Kurtis Kraft"	"32"	"26"	"Differential"
"1955"	"1955 Indianapolis 500"	"Kurtis Kraft"	"14"	"1"	""
