"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1959"	"1959 Indianapolis 500"	"Kuzma"	"28"	"18"	"Engine"
"1958"	"1958 Indianapolis 500"	"Kurtis Kraft"	"21"	"11"	""
"1957"	"1957 Indianapolis 500"	"Kurtis Kraft"	"8"	"27"	"Accident"
"1956"	"1956 Indianapolis 500"	"Kurtis Kraft"	"28"	"14"	""
"1955"	"1955 Indianapolis 500"	"Kurtis Kraft"	"22"	"27"	"Accident"
