"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2003"	"2003 Japanese F1 GP"	"Jordan"	"15"	"14"	""
"2003"	"2003 USA F1 GP"	"Jordan"	"18"	"DNF"	"Spun off"
"2003"	"2003 German F1 GP"	"Jordan"	"18"	"DNF"	"Accident"
"2003"	"2003 British F1 GP"	"Jordan"	"17"	"13"	""
"2003"	"2003 French F1 GP"	"Jordan"	"18"	"15"	""
"2003"	"2003 European F1 GP"	"Jordan"	"14"	"11"	""
"2003"	"2003 Canadian F1 GP"	"Jordan"	"19"	"DNF"	"Engine"
"2003"	"2003 Monaco F1 GP"	"Jordan"	"16"	"12"	""
"2003"	"2003 Austrian F1 GP"	"Jordan"	"16"	"11"	""
"2003"	"2003 Spanish F1 GP"	"Jordan"	"15"	"8"	""
"2003"	"2003 San Marino F1 GP"	"Jordan"	"19"	"DNF"	"Oil line"
"2003"	"2003 Brazilian F1 GP"	"Jordan"	"16"	"DNF"	"Suspension"
"2003"	"2003 Malaysian F1 GP"	"Jordan"	"20"	"10"	""
"2003"	"2003 Australian F1 GP"	"Jordan"	"17"	"DNF"	"Accident"
