"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1980"	"1980 Italian F1 GP"	"Alfa Romeo"	"19"	"DNF"	"Spun Off"
"1980"	"1980 Dutch F1 GP"	"Alfa Romeo"	"22"	"DNF"	"Accident"
"1979"	"1979 USA F1 GP"	"Alfa Romeo"	"0"	"DNQ"	"No Time"
"1979"	"1979 Canadian F1 GP"	"Alfa Romeo"	"18"	"DNF"	"Fuel System"
"1979"	"1979 Italian F1 GP"	"Alfa Romeo"	"22"	"12"	""
"1978"	"1978 Italian F1 GP"	"Surtees"	"23"	"DNF"	"Accident"
"1978"	"1978 Dutch F1 GP"	"Surtees"	"22"	"DSQ"	"Pushed at Start"
"1978"	"1978 Austrian F1 GP"	"Surtees"	"21"	"6"	""
"1978"	"1978 German F1 GP"	"Surtees"	"20"	"DNF"	"Fuel System"
"1978"	"1978 British F1 GP"	"Surtees"	"25"	"9"	""
"1978"	"1978 French F1 GP"	"Surtees"	"19"	"17"	""
"1978"	"1978 Swedish F1 GP"	"Surtees"	"18"	"DNF"	"Accident"
"1978"	"1978 Spanish F1 GP"	"Surtees"	"16"	"7"	""
"1978"	"1978 Belgian F1 GP"	"Surtees"	"12"	"13"	"Engine"
"1978"	"1978 Monaco F1 GP"	"Surtees"	"0"	"DNQ"	"No Time"
"1978"	"1978 USA West F1 GP"	"Surtees"	"17"	"DNF"	"Transmission"
"1978"	"1978 South African F1 GP"	"Surtees"	"19"	"12"	""
"1978"	"1978 Brazilian F1 GP"	"Surtees"	"0"	"DNQ"	"No Time"
"1978"	"1978 Argentine F1 GP"	"Surtees"	"12"	"18"	""
"1977"	"1977 Japanese F1 GP"	"Surtees"	"9"	"8"	""
"1977"	"1977 Canadian F1 GP"	"Surtees"	"15"	"6"	"Accident"
"1977"	"1977 USA F1 GP"	"Surtees"	"11"	"19"	""
"1977"	"1977 Italian F1 GP"	"Surtees"	"10"	"DNF"	"Accident"
"1977"	"1977 Dutch F1 GP"	"Surtees"	"22"	"12"	"Accident"
"1977"	"1977 Austrian F1 GP"	"Surtees"	"13"	"15"	""
"1977"	"1977 German F1 GP"	"Surtees"	"10"	"5"	""
"1977"	"1977 British F1 GP"	"Surtees"	"8"	"8"	""
"1977"	"1977 French F1 GP"	"Surtees"	"11"	"13"	""
"1977"	"1977 Swedish F1 GP"	"Surtees"	"13"	"DNF"	"Fuel Pressure"
"1977"	"1977 Belgian F1 GP"	"Surtees"	"12"	"4"	""
"1977"	"1977 Monaco F1 GP"	"Surtees"	"14"	"8"	""
"1977"	"1977 Spanish F1 GP"	"Surtees"	"11"	"DNF"	"Accident"
"1977"	"1977 USA West F1 GP"	"Surtees"	"11"	"DNF"	"Accident"
"1977"	"1977 South African F1 GP"	"Surtees"	"14"	"7"	""
"1977"	"1977 Brazilian F1 GP"	"Surtees"	"11"	"DNF"	"Accident"
"1977"	"1977 Argentine F1 GP"	"Surtees"	"13"	"7"	"Out of fuel"
"1976"	"1976 Japanese F1 GP"	"March"	"8"	"DNF"	"Electrical"
"1976"	"1976 USA F1 GP"	"March"	"12"	"DNF"	"Tyre"
"1976"	"1976 Canadian F1 GP"	"March"	"3"	"14"	""
"1976"	"1976 Italian F1 GP"	"March"	"16"	"7"	""
"1976"	"1976 Dutch F1 GP"	"March"	"7"	"6"	""
"1976"	"1976 Austrian F1 GP"	"March"	"7"	"DNF"	"Accident"
"1976"	"1976 German F1 GP"	"March"	"13"	"DNF"	"Accident"
"1976"	"1976 British F1 GP"	"March"	"10"	"DNF"	"Accident"
"1976"	"1976 French F1 GP"	"March"	"11"	"DNF"	"Oil Pressure"
"1976"	"1976 Swedish F1 GP"	"March"	"15"	"10"	""
"1976"	"1976 Monaco F1 GP"	"March"	"0"	"DNF"	"Suspension"
"1976"	"1976 Belgian F1 GP"	"March"	"5"	"DNF"	"Halfshaft"
"1976"	"1976 Spanish F1 GP"	"March"	"6"	"DNF"	"Suspension"
"1976"	"1976 USA West F1 GP"	"March"	"20"	"DNF"	"Accident"
"1976"	"1976 South African F1 GP"	"March"	"5"	"8"	""
"1976"	"1976 Brazilian F1 GP"	"March"	"7"	"DNF"	"Oil Leak"
"1975"	"1975 USA F1 GP"	"March"	"6"	"7"	""
"1975"	"1975 Italian F1 GP"	"March"	"9"	"DNF"	"Clutch"
"1975"	"1975 Austrian F1 GP"	"March"	"8"	"1"	""
"1975"	"1975 German F1 GP"	"March"	"11"	"DNF"	"suspension"
"1975"	"1975 British F1 GP"	"March"	"5"	"6"	""
"1975"	"1975 French F1 GP"	"March"	"8"	"DNF"	"Chassis"
"1975"	"1975 Dutch F1 GP"	"March"	"11"	"DNF"	"Suspension"
"1975"	"1975 Swedish F1 GP"	"March"	"1"	"DNF"	"Transmission"
"1975"	"1975 Belgian F1 GP"	"March"	"3"	"DNF"	"Brakes"
"1975"	"1975 Monaco F1 GP"	"March"	"5"	"DNF"	"Accident"
"1975"	"1975 Spanish F1 GP"	"March"	"5"	"5"	""
"1975"	"1975 South African F1 GP"	"March"	"7"	"DNF"	"Radiator"
"1975"	"1975 Brazilian F1 GP"	"March"	"17"	"DNF"	"Engine"
"1975"	"1975 Argentine F1 GP"	"March"	"12"	"9"	""
"1974"	"1974 USA F1 GP"	"March"	"25"	"DNF"	"Fuel System"
"1974"	"1974 Canadian F1 GP"	"March"	"0"	"DNQ"	"No Time"
"1974"	"1974 Italian F1 GP"	"March"	"13"	"DNF"	"Accident"
"1974"	"1974 Austrian F1 GP"	"March"	"20"	"6"	""
"1974"	"1974 German F1 GP"	"March"	"23"	"13"	""
"1974"	"1974 British F1 GP"	"March"	"16"	"DNF"	"Fuel System"
"1974"	"1974 French F1 GP"	"March"	"16"	"11"	""
"1974"	"1974 Dutch F1 GP"	"March"	"15"	"10"	""
"1974"	"1974 Swedish F1 GP"	"March"	"17"	"10"	"Engine"
"1974"	"1974 Monaco F1 GP"	"March"	"15"	"DNF"	"Collision"
"1974"	"1974 Belgian F1 GP"	"March"	"31"	"9"	""
"1974"	"1974 South African F1 GP"	"March"	"19"	"10"	""
"1975"	"1975 Austrian F1 GP"	"March"	"8"	"1"	""
"1975"	"1975 Swedish F1 GP"	"March"	"1"	"DNF"	"Transmission"
