"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1977"	"1977 Swedish F1 GP"	"Shadow"	"16"	"9"	""
"1973"	"1973 USA F1 GP"	"Shadow"	"22"	"15"	""
"1973"	"1973 Canadian F1 GP"	"Shadow"	"14"	"3"	""
"1973"	"1973 Italian F1 GP"	"Shadow"	"19"	"11"	""
"1973"	"1973 Austrian F1 GP"	"Shadow"	"18"	"DNF"	"Fuel System"
"1973"	"1973 German F1 GP"	"Shadow"	"17"	"8"	""
"1973"	"1973 Dutch F1 GP"	"Shadow"	"10"	"DNF"	"Accident"
"1973"	"1973 British F1 GP"	"Shadow"	"26"	"DNF"	"Collision"
"1973"	"1973 French F1 GP"	"Shadow"	"21"	"DNF"	"Clutch"
"1973"	"1973 Swedish F1 GP"	"Shadow"	"17"	"DNF"	"Suspension"
"1973"	"1973 Monaco F1 GP"	"Shadow"	"22"	"10"	""
"1973"	"1973 Belgian F1 GP"	"Shadow"	"22"	"DNF"	"Accident"
"1973"	"1973 Spanish F1 GP"	"Shadow"	"13"	"DNF"	"Engine"
"1973"	"1973 South African F1 GP"	"Shadow"	"14"	"DNF"	"Engine"
"1972"	"1972 British F1 GP"	"BRM"	"14"	"DNF"	"Suspension"
"1971"	"1971 Italian F1 GP"	"McLaren"	"13"	"7"	""
"1971"	"1971 Austrian F1 GP"	"McLaren"	"22"	"9"	""
"1971"	"1971 British F1 GP"	"McLaren"	"16"	"DNF"	"Accident"
"1970"	"1970 Mexican F1 GP"	"BRM"	"13"	"7"	""
"1970"	"1970 USA F1 GP"	"BRM"	"7"	"DNF"	"Engine"
"1970"	"1970 Canadian F1 GP"	"BRM"	"10"	"NC"	"Not Classified"
"1970"	"1970 Italian F1 GP"	"BRM"	"6"	"DNF"	"Engine"
"1970"	"1970 Austrian F1 GP"	"BRM"	"14"	"5"	""
"1970"	"1970 German F1 GP"	"BRM"	"18"	"DNF"	"Engine"
"1970"	"1970 British F1 GP"	"BRM"	"4"	"DNF"	"Engine"
"1970"	"1970 French F1 GP"	"BRM"	"12"	"DNF"	"Engine"
"1970"	"1970 Dutch F1 GP"	"BRM"	"5"	"DNF"	"Engine"
"1970"	"1970 Belgian F1 GP"	"BRM"	"14"	"DNF"	"Engine"
"1970"	"1970 Monaco F1 GP"	"BRM"	"14"	"DNF"	"Engine"
"1970"	"1970 Spanish F1 GP"	"BRM"	"10"	"DNF"	"Accident"
"1970"	"1970 South African F1 GP"	"BRM"	"12"	"DNF"	"Gearbox"
"1969"	"1969 Mexican F1 GP"	"BRM"	"12"	"6"	""
"1969"	"1969 USA F1 GP"	"BRM"	"14"	"DNF"	"Engine"
"1969"	"1969 Canadian F1 GP"	"BRM"	"12"	"DNF"	"Engine"
"1969"	"1969 Italian F1 GP"	"BRM"	"11"	"DNF"	"Oil Pressure"
"1969"	"1969 German F1 GP"	"BRM"	"16"	"DNF"	"Oil leak"
"1969"	"1969 British F1 GP"	"BRM"	"13"	"DNF"	"Transmission"
"1969"	"1969 Dutch F1 GP"	"BRM"	"13"	"DNF"	"Gearbox"
"1969"	"1969 Monaco F1 GP"	"BRM"	"13"	"DNF"	"Accident"
"1969"	"1969 Spanish F1 GP"	"BRM"	"10"	"DNF"	"Oil Pipe"
"1969"	"1969 South African F1 GP"	"BRM"	"14"	"7"	""
"1968"	"1968 Mexican F1 GP"	"Team Lotus"	"14"	"3"	""
"1968"	"1968 USA F1 GP"	"Team Lotus"	"0"	"DNS"	"Non Starter"
"1968"	"1968 Canadian F1 GP"	"Team Lotus"	"19"	"DNF"	"Halfshaft"
"1968"	"1968 Italian F1 GP"	"Team Lotus"	"11"	"DNF"	"Transmission"
"1968"	"1968 German F1 GP"	"Team Lotus"	"13"	"11"	""
"1968"	"1968 British F1 GP"	"Team Lotus"	"2"	"DNF"	"Transmission"
"1968"	"1968 Dutch F1 GP"	"Team Lotus"	"10"	"NC"	"Not Classified"
"1968"	"1968 Belgian F1 GP"	"Team Lotus"	"15"	"5"	"Transmission"
"1968"	"1968 Monaco F1 GP"	"Team Lotus"	"13"	"DNF"	"Accident"
"1967"	"1967 German F1 GP"	"Team Lotus"	"19"	"5"	""
"1973"	"1973 Canadian F1 GP"	"Shadow"	"14"	"3"	""
"1968"	"1968 Mexican F1 GP"	"Team Lotus"	"14"	"3"	""
