"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1954"	"1954 German F1 GP"	"Klenk"	"21"	"DNF"	"Engine"
"1953"	"1953 German F1 GP"	"Veritas"	"28"	"12"	""
"1952"	"1952 German F1 GP"	"Veritas"	"18"	"DNF"	"Retirement"
