"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1966"	"1966 Italian F1 GP"	"Eagle"	"0"	"DNQ"	"No Time"
"1964"	"1964 Mexican F1 GP"	"Cooper-Climax"	"15"	"9"	"Engine"
"1964"	"1964 USA F1 GP"	"Cooper-Climax"	"19"	"DNF"	"Ignition"
"1964"	"1964 Austrian F1 GP"	"Cooper-Climax"	"20"	"DNF"	"Accident"
"1964"	"1964 German F1 GP"	"Cooper-Climax"	"8"	"DNF"	"Engine"
"1964"	"1964 British F1 GP"	"Cooper-Climax"	"15"	"6"	""
"1964"	"1964 French F1 GP"	"Cooper-Climax"	"10"	"7"	""
"1964"	"1963 Belgian F1 GP"	"Cooper-Climax"	"15"	"DNF"	"Engine"
"1964"	"1964 Dutch F1 GP"	"Cooper-Climax"	"9"	"8"	""
"1964"	"1964 Monaco F1 GP"	"Cooper-Climax"	"9"	"9"	"Suspension"
"1963"	"1963 Mexican F1 GP"	"ATS"	"17"	"DNF"	"Suspension"
"1963"	"1963 USA F1 GP"	"ATS"	"15"	"DNF"	"Oil pump"
"1963"	"1963 Italian F1 GP"	"ATS"	"14"	"11"	""
"1963"	"1963 German F1 GP"	"ATS"	"0"	"WD"	"Car damaged in transit"
"1963"	"1963 British F1 GP"	"ATS"	"0"	"WD"	"Car not ready"
"1963"	"1963 French F1 GP"	"Team Lotus"	"13"	"NC"	"Not Classified"
"1963"	"1963 Dutch F1 GP"	"ATS"	"13"	"DNF"	"Suspension"
"1963"	"1963 Belgian F1 GP"	"ATS"	"17"	"DNF"	"Gearbox"
"1963"	"1963 Monaco F1 GP"	"ATS"	"0"	"WD"	"Car not ready"
"1962"	"1962 Italian F1 GP"	"Ferrari"	"15"	"11"	""
"1962"	"1962 German F1 GP"	"Ferrari"	"12"	"DNF"	"Suspension"
"1962"	"1962 British F1 GP"	"Ferrari"	"12"	"DNF"	"engine"
"1962"	"1962 Belgian F1 GP"	"Ferrari"	"4"	"3"	""
"1962"	"1962 Monaco F1 GP"	"Ferrari"	"9"	"2"	""
"1962"	"19625 Dutch F1 GP"	"Ferrari"	"9"	"3"	""
"1961"	"1961 Italian F1 GP"	"Ferrari"	"4"	"1"	""
"1961"	"1961 German F1 GP"	"Ferrari"	"1"	"3"	""
"1961"	"1961 British F1 GP"	"Ferrari"	"1"	"2"	""
"1961"	"1961 French F1 GP"	"Ferrari"	"1"	"9"	""
