"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1992"	"1992 Australian F1 GP"	"Jordan"	"15"	"6"	""
"1992"	"1992 Japanese F1 GP"	"Jordan"	"17"	"7"	""
"1992"	"1992 Portuguese F1 GP"	"Jordan"	"24"	"13"	""
"1992"	"1992 Italian F1 GP"	"Jordan"	"0"	"DNQ"	"No Time"
"1992"	"1992 Belgian F1 GP"	"Jordan"	"17"	"15"	""
"1992"	"1992 Hungarian F1 GP"	"Jordan"	"24"	"DNF"	"Collision"
"1992"	"1992 German F1 GP"	"Jordan"	"0"	"DNQ"	"No Time"
"1992"	"1992 British F1 GP"	"Jordan"	"23"	"DNF"	"Engine"
"1992"	"1992 French F1 GP"	"Jordan"	"20"	"DNF"	"Engine"
"1992"	"1992 Canadian F1 GP"	"Jordan"	"17"	"DNF"	"Transmission"
"1992"	"1992 Monaco F1 GP"	"Jordan"	"21"	"DNF"	"Spun Off"
"1992"	"San Marino Grand Prix"	"Jordan"	"23"	"DNF"	"Gearbox"
"1992"	"1992 Spanish F1 GP"	"Jordan"	"0"	"DNQ"	"No Time"
"1992"	"1992 Brazilian F1 GP"	"Jordan"	"12"	"DNF"	"Gearbox"
"1992"	"1992 Mexican F1 GP"	"Jordan"	"15"	"DNF"	"Gearbox"
"1992"	"1992 South African F1 GP"	"Jordan"	"0"	"DNQ"	"No Time"
"1991"	"1991 Australian F1 GP"	"Tyrrell"	"9"	"10"	""
"1991"	"1991 Japanese F1 GP"	"Tyrrell"	"14"	"6"	""
"1991"	"1991 Spanish F1 GP"	"Tyrrell"	"14"	"16"	""
"1991"	"1991 Portuguese F1 GP"	"Tyrrell"	"12"	"DNF"	"Engine"
"1991"	"1991 Italian F1 GP"	"Tyrrell"	"13"	"DNF"	"Engine"
"1991"	"1991 Belgian F1 GP"	"Tyrrell"	"10"	"DNF"	"Oil Leak"
"1991"	"1991 Hungarian F1 GP"	"Tyrrell"	"8"	"12"	""
"1991"	"1991 German F1 GP"	"Tyrrell"	"14"	"13"	""
"1991"	"1991 British F1 GP"	"Tyrrell"	"10"	"7"	""
"1991"	"French Grand Prix"	"Tyrrell"	"11"	"DNF"	"Gearbox"
"1991"	"1991 Mexican F1 GP"	"Tyrrell"	"8"	"11"	""
"1991"	"1991 Canadian F1 GP"	"Tyrrell"	"9"	"2"	""
"1991"	"1991 Monaco F1 GP"	"Tyrrell"	"2"	"DNF"	"Engine"
"1991"	"1991 San Marino F1 GP"	"Tyrrell"	"6"	"DNF"	"Transmission"
"1991"	"1991 Brazilian F1 GP"	"Tyrrell"	"9"	"DNF"	"Gearbox"
"1991"	"1991 USA F1 GP"	"Tyrrell"	"11"	"4"	""
"1990"	"1990 Australian F1 GP"	"Brabham"	"17"	"12"	""
"1990"	"1990 Japanese F1 GP"	"Brabham"	"22"	"DNF"	"Collision"
"1990"	"1990 Spanish F1 GP"	"Brabham"	"24"	"DNF"	"Collision"
"1990"	"1990 Portuguese F1 GP"	"Brabham"	"23"	"DNF"	"Gearbox"
"1990"	"1990 Italian F1 GP"	"Brabham"	"17"	"DNF"	"Engine"
"1990"	"1990 Belgian F1 GP"	"Brabham"	"13"	"17"	"Engine"
"1990"	"1990 Hungarian F1 GP"	"Brabham"	"20"	"DNF"	"Engine"
"1990"	"1990 German F1 GP"	"Brabham"	"17"	"DNF"	"Clutch"
"1990"	"1990 British F1 GP"	"Brabham"	"20"	"9"	""
"1990"	"1990 French F1 GP"	"Brabham"	"20"	"13"	""
"1990"	"1990 Mexican F1 GP"	"Brabham"	"10"	"11"	""
"1990"	"1990 Canadian F1 GP"	"Brabham"	"10"	"7"	""
"1990"	"1990 Monaco F1 GP"	"Brabham"	"14"	"DNF"	"Transmission"
"1990"	"1990 San Marino F1 GP"	"Brabham"	"14"	"DNF"	"Brakes"
"1990"	"1990 Brazilian F1 GP"	"Brabham"	"12"	"DNF"	"Spun Off"
"1990"	"1990 USA F1 GP"	"Brabham"	"10"	"5"	""
"1989"	"1989 Australian F1 GP"	"Brabham"	"8"	"8"	""
"1989"	"1989 Japanese F1 GP"	"Brabham"	"9"	"DNF"	"Engine"
"1989"	"1989 Spanish F1 GP"	"Brabham"	"12"	"DNF"	"Electrical"
"1989"	"1989 Portuguese F1 GP"	"Brabham"	"11"	"14"	""
"1989"	"1989 Italian F1 GP"	"Brabham"	"0"	"DSQ"	"No Time"
"1989"	"1989 Belgian F1 GP"	"Brabham"	"8"	"DNF"	"Handling"
"1989"	"1989 Hungarian F1 GP"	"Brabham"	"8"	"11"	""
"1989"	"1989 German F1 GP"	"Brabham"	"16"	"DNF"	"Engine"
"1989"	"1989 British F1 GP"	"Brabham"	"14"	"DNF"	"Engine"
"1989"	"1989 French F1 GP"	"Brabham"	"22"	"DNF"	"Engine"
"1989"	"1989 Canadian F1 GP"	"Brabham"	"7"	"DNF"	"Accident"
"1989"	"1989 USA F1 GP"	"Brabham"	"7"	"DNF"	"Brakes"
"1989"	"1989 Mexican F1 GP"	"Brabham"	"9"	"10"	""
"1989"	"1989 Monaco F1 GP"	"Brabham"	"8"	"3"	""
"1989"	"1989 San Marino F1 GP"	"Brabham"	"17"	"DNF"	"Spun Off"
"1989"	"1989 Brazilian F1 GP"	"Brabham"	"14"	"DNF"	"Half Shaft"
"1988"	"1988 Australian F1 GP"	"Euro Brun"	"20"	"DNF"	"Halfshaft"
"1988"	"1988 Japanese F1 GP"	"Euro Brun"	"0"	"DNQ"	"No Time"
"1988"	"1988 Spanish F1 GP"	"Euro Brun"	"26"	"13"	""
"1988"	"1988 Portuguese F1 GP"	"Euro Brun"	"0"	"DNQ"	"No Time"
"1988"	"1988 Italian F1 GP"	"Euro Brun"	"0"	"DNQ"	"No Time"
"1988"	"1988 Belgian F1 GP"	"Euro Brun"	"0"	"DNQ"	"No Time"
"1988"	"1988 Hungarian F1 GP"	"Euro Brun"	"26"	"11"	""
"1988"	"1988 German F1 GP"	"Euro Brun"	"25"	"DNF"	"Engine"
"1988"	"1988 British F1 GP"	"Euro Brun"	"20"	"12"	""
"1988"	"1988 French F1 GP"	"Euro Brun"	"20"	"14"	""
"1988"	"1988 Detroit F1 GP"	"Euro Brun"	"19"	"DNF"	"Spun Off"
"1988"	"1988 Canadian F1 GP"	"Euro Brun"	"15"	"12"	""
"1988"	"1988 Mexican F1 GP"	"Euro Brun"	"0"	"EXC"	"Excluded"
"1988"	"1988 Monaco F1 GP"	"Euro Brun"	"0"	"EXC"	"Excluded"
"1988"	"1988 San Marino F1 GP"	"Euro Brun"	"26"	"NC"	"Not Classified"
"1988"	"1988 Brazilian F1 GP"	"Euro Brun"	"24"	"DNF"	"Engine"
"1987"	"1987 Australian F1 GP"	"Brabham"	"15"	"DNF"	"Physical"
"1991"	"1991 Canadian F1 GP"	"Tyrrell"	"9"	"2"	""
"1989"	"1989 Monaco F1 GP"	"Brabham"	"8"	"3"	""
