"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1952"	"1952 French F1 GP"	"Maserati"	"18"	"8"	""
"1951"	"1951 Spanish F1 GP"	"Talbot-Lago"	"13"	"8"	""
"1951"	"1951 German F1 GP"	"Talbot-Lago"	"21"	"DNF"	"Gearbox"
"1951"	"1951 French F1 GP"	"Talbot-Lago"	"10"	"DNF"	"Engine"
"1951"	"1951 Belgian F1 GP"	"Talbot-Lago"	"10"	"DNF"	"Transmission"
"1951"	"1951 Swiss F1 GP"	"Talbot-Lago"	"12"	"10"	""
"1950"	"1950 Italian F1 GP"	"Talbot-Lago"	"16"	"5"	""
"1950"	"1950 French F1 GP"	"Talbot-Lago"	"4"	"5"	""
"1950"	"1950 Belgian F1 GP"	"Talbot-Lago"	"6"	"DNF"	"Overheating"
"1950"	"1950 Swiss F1 GP"	"Talbot-Lago"	"6"	"DNF"	"Gearbox"
"1950"	"1950 Monaco F1 GP"	"Talbot-Lago"	"4"	"DNF"	"Oil leak"
"1950"	"1950 British F1 GP"	"Talbot-Lago"	"14"	"8"	""
