"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2011"	"2011 German F1 GP"	"Caterham"	"20"	"20"	""
"2010"	"2010 British F1 GP"	"HRT"	"23"	"19"	""
"2010"	"2010 European F1 GP"	"HRT"	"23"	"18"	""
"2010"	"2010 Canadian F1 GP"	"HRT"	"24"	"18"	""
"2010"	"2010 Turkish F1 GP"	"HRT"	"24"	"20"	"Fuel Pump"
"2010"	"2010 Monaco F1 GP"	"HRT"	"23"	"14"	"Collision"
"2010"	"2010 Spanish F1 GP"	"HRT"	"24"	"DNF"	"Collision"
"2010"	"2010 Chinese F1 GP"	"HRT"	"24"	"17"	""
"2010"	"2010 Malaysian F1 GP"	"HRT"	"22"	"15"	""
"2010"	"2010 Australian F1 GP"	"HRT"	"22"	"14"	""
"2010"	"2010 Bahrain F1 GP"	"HRT"	"24"	"DNF"	"Accident"
