"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1954"	"1954 Indianapolis 500"	"Kurtis Kraft"	"20"	"16"	""
"1953"	"1953 Indianapolis 500"	"Stevens"	"20"	"8"	""
