"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1966"	"1966 Mexican F1 GP"	"BRM"	"16"	"DNF"	"Transmission"
"1966"	"1966 USA F1 GP"	"BRM"	"17"	"DNF"	"Alternator"
"1965"	"1965 Mexican F1 GP"	"Team Lotus"	"0"	"DNS"	"Car given to Bondurant"
"1965"	"1965 USA F1 GP"	"Team Lotus"	"18"	"DNF"	"Unwell"
"1965"	"1965 Italian F1 GP"	"Team Lotus"	"18"	"9"	""
"1965"	"1965 Dutch F1 GP"	"Team Lotus"	"13"	"10"	""
"1965"	"1965 British F1 GP"	"Team Lotus"	"15"	"DNF"	"Engine"
"1965"	"1965 French F1 GP"	"Team Lotus"	"17"	"DNF"	"Gearbox"
"1965"	"1965 Belgian F1 GP"	"Team Lotus"	"16"	"13"	""
"1964"	"1964 Mexican F1 GP"	"BRP"	"16"	"12"	""
"1964"	"1964 USA F1 GP"	"BRP"	"10"	"DNF"	"Gearbox"
"1964"	"1964 Italian F1 GP"	"BRP"	"13"	"5"	""
"1964"	"1964 Austrian F1 GP"	"BRP"	"11"	"5"	""
"1964"	"1964 British F1 GP"	"BRP"	"10"	"10"	""
"1964"	"1964 French F1 GP"	"BRP"	"11"	"DNF"	"Accident"
"1964"	"1963 Belgian F1 GP"	"BRP"	"16"	"10"	""
"1964"	"1964 Monaco F1 GP"	"Team Lotus"	"0"	"DNS"	"Practice accident"
"1963"	"1963 Mexican F1 GP"	"Team Lotus"	"0"	"WD"	"Driver injured"
"1963"	"1963 USA F1 GP"	"Team Lotus"	"0"	"WD"	"Driver injured"
"1963"	"1963 Italian F1 GP"	"BRP"	"10"	"4"	"Engine"
"1963"	"1963 German F1 GP"	"Team Lotus"	"11"	"DNF"	"Accident"
"1963"	"1963 British F1 GP"	"BRP"	"11"	"DNF"	"Ignition"
"1963"	"1963 French F1 GP"	"BRP"	"9"	"9"	""
"1963"	"1963 Dutch F1 GP"	"BRP"	"7"	"4"	""
"1963"	"1963 Belgian F1 GP"	"BRP"	"7"	"DNF"	"Gearbox"
"1963"	"1963 Monaco F1 GP"	"Team Lotus"	"5"	"DNF"	"Accident"
"1962"	"1962 South African F1 GP"	"Team Lotus"	"4"	"5"	""
"1962"	"1962 USA F1 GP"	"Team Lotus"	"16"	"8"	""
"1962"	"1962 Italian F1 GP"	"Team Lotus"	"5"	"DNF"	"Suspension"
"1962"	"1962 British F1 GP"	"Team Lotus"	"3"	"16"	""
"1962"	"1962 French F1 GP"	"Team Lotus"	"8"	"DNF"	"Puncture"
"1962"	"1962 Belgian F1 GP"	"Team Lotus"	"5"	"DNF"	"Suspension"
"1962"	"1962 Monaco F1 GP"	"Team Lotus"	"8"	"DNF"	"Fuel Pump"
"1962"	"19625 Dutch F1 GP"	"Team Lotus"	"6"	"DNF"	"Accident"
"1961"	"1961 USA F1 GP"	"Team Lotus"	"8"	"1"	""
"1961"	"1961 Italian F1 GP"	"Team Lotus"	"9"	"DNF"	"Chassis"
"1961"	"1961 German F1 GP"	"Team Lotus"	"6"	"DNF"	"Fire"
"1961"	"1961 British F1 GP"	"Team Lotus"	"7"	"10"	""
"1961"	"1961 French F1 GP"	"Team Lotus"	"10"	"4"	""
"1961"	"1961 Belgian F1 GP"	"Team Lotus"	"18"	"DNF"	"Engine"
"1961"	"1961 Monaco F1 GP"	"Team Lotus"	"0"	"DNS"	"Injury in Practice"
"1960"	"1960 USA F1 GP"	"Team Lotus"	"7"	"2"	""
"1960"	"1960 Portuguese F1 GP"	"Team Lotus"	"7"	"6"	""
"1960"	"1960 British F1 GP"	"Team Lotus"	"5"	"3"	""
"1960"	"1960 French F1 GP"	"Team Lotus"	"4"	"7"	""
"1960"	"1960 Belgian F1 GP"	"Team Lotus"	"8"	"DNF"	"Accident"
"1960"	"1960 Dutch F1 GP"	"Team Lotus"	"3"	"2"	""
"1960"	"1960 Monaco F1 GP"	"Team Lotus"	"7"	"9"	""
"1960"	"1960 Argentine F1 GP"	"Team Lotus"	"2"	"6"	""
"1959"	"1959 USA F1 GP"	"Team Lotus"	"9"	"5"	""
"1959"	"1959 Italian F1 GP"	"Team Lotus"	"14"	"DNF"	"Brakes"
"1959"	"1959 Portuguese F1 GP"	"Team Lotus"	"16"	"DNF"	"Gearbox"
"1959"	"1959 German F1 GP"	"Team Lotus"	"13"	"DNF"	"Differential"
"1959"	"1959 French F1 GP"	"Team Lotus"	"15"	"DNF"	"Wheel"
"1959"	"1959 Dutch F1 GP"	"Team Lotus"	"9"	"4"	""
