"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1955"	"1955 Italian F1 GP"	"Maserati"	"7"	"7"	""
"1955"	"1955 British F1 GP"	"Maserati"	"6"	"DNF"	"Engine"
"1955"	"1955 Dutch F1 GP"	"Maserati"	"7"	"4"	""
"1955"	"1955 Belgian F1 GP"	"Maserati"	"13"	"5"	""
"1955"	"1955 Monaco F1 GP"	"Maserati"	"6"	"DNF"	"Transmission"
"1955"	"1955 Argentine F1 GP"	"Maserati"	"16"	"5"	""
"1954"	"1954 Spanish F1 GP"	"Maserati"	"11"	"4"	""
"1954"	"1954 Italian F1 GP"	"Maserati"	"10"	"DNF"	"Suspension"
"1954"	"1954 Swiss F1 GP"	"Maserati"	"12"	"4"	""
"1954"	"1954 German F1 GP"	"Maserati"	"17"	"DNF"	"Fuel Leak"
"1954"	"1954 British F1 GP"	"Maserati"	"32"	"6"	""
"1954"	"1954 French F1 GP"	"Maserati"	"11"	"DNF"	"Engine"
"1954"	"1954 Belgian F1 GP"	"Maserati"	"12"	"DNF"	"Fire"
"1954"	"1954 Argentine F1 GP"	"Maserati"	"8"	"DNF"	"Oil Leak"
"1953"	"1953 Italian F1 GP"	"Gordini"	"16"	"6"	""
"1953"	"1953 French F1 GP"	"Gordini"	"24"	"DNF"	"Axle"
"1953"	"1953 Dutch F1 GP"	"Gordini"	"19"	"DNF"	"Transmission"
