"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1986"	"1986 Australian F1 GP"	"Zakspeed"	"23"	"DNF"	"Suspension"
"1986"	"1986 Portuguese F1 GP"	"Zakspeed"	"26"	"DNF"	"Transmission"
"1986"	"1986 Italian F1 GP"	"Zakspeed"	"24"	"DNF"	"Engine"
"1986"	"1986 Austrian F1 GP"	"Zakspeed"	"24"	"8"	""
"1986"	"1986 Hungarian F1 GP"	"Zakspeed"	"25"	"DNF"	"Radiator"
"1986"	"1986 German F1 GP"	"Zakspeed"	"24"	"DNF"	"Gearbox"
"1986"	"1986 British F1 GP"	"Zakspeed"	"25"	"DNF"	"Engine"
"1986"	"1986 French F1 GP"	"Zakspeed"	"24"	"DNF"	"Accident"
"1986"	"1986 Detroit F1 GP"	"Zakspeed"	"26"	"DNF"	"Electrical"
"1986"	"1986 Canadian F1 GP"	"Zakspeed"	"24"	"12"	""
"1986"	"1986 Belgian F1 GP"	"Zakspeed"	"23"	"DNF"	"Electrical"
"1986"	"1986 Monaco F1 GP"	"Zakspeed"	"0"	"DNQ"	"No Time"
"1986"	"1986 San Marino F1 GP"	"Zakspeed"	"24"	"DNF"	"Turbo"
"1985"	"1985 Australian F1 GP"	"Osella"	"25"	"7"	""
"1985"	"1985 South African F1 GP"	"Osella"	"21"	"DNF"	"Electrical"
"1985"	"1985 Belgian F1 GP"	"Osella"	"23"	"NC"	"Not Classified"
"1985"	"1985 Italian F1 GP"	"Osella"	"22"	"DNF"	"Engine"
"1985"	"1985 Dutch F1 GP"	"Osella"	"26"	"NC"	"Not Classified"
"1985"	"1985 Austrian F1 GP"	"Osella"	"24"	"9"	""
"1985"	"1985 German F1 GP"	"Osella"	"25"	"DNF"	"Gearbox"
"1984"	"1984 Italian F1 GP"	"Spirit"	"25"	"8"	""
"1984"	"1984 Dutch F1 GP"	"Spirit"	"27"	"DNF"	"Throttle"
"1984"	"1984 Austrian F1 GP"	"Spirit"	"26"	"NC"	"Not Classified"
"1984"	"1984 German F1 GP"	"Spirit"	"24"	"9"	""
"1984"	"1984 British F1 GP"	"Spirit"	"22"	"NC"	"Not Classified"
"1984"	"1984 Dallas F1 GP"	"Spirit"	"23"	"DNF"	"Fuel Leak"
"1984"	"1984 Detroit F1 GP"	"Spirit"	"0"	"DNQ"	"No Time"
"1984"	"1984 Canadian F1 GP"	"Spirit"	"24"	"NC"	"Not Classified"
