"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1970"	"1970 Italian F1 GP"	"Team Lotus"	"0"	"WD"	"Withdrew"
"1970"	"1970 Austrian F1 GP"	"Team Lotus"	"10"	"DNF"	"Brakes"
"1970"	"1970 German F1 GP"	"Team Lotus"	"10"	"DNF"	"Engine"
"1970"	"1970 British F1 GP"	"Team Lotus"	"7"	"DNF"	"Engine"
"1970"	"1970 French F1 GP"	"Team Lotus"	"18"	"8"	""
"1970"	"1970 Dutch F1 GP"	"Team Lotus"	"8"	"7"	""
"1970"	"1970 Belgian F1 GP"	"Team Lotus"	"13"	"DNF"	"Gearbox"
"1970"	"1970 Monaco F1 GP"	"Team Lotus"	"0"	"DNQ"	"No Time"
"1970"	"1970 Spanish F1 GP"	"Team Lotus"	"0"	"DNQ"	"No Time"
"1970"	"1970 South African F1 GP"	"Team Lotus"	"14"	"5"	""
"1969"	"1969 Mexican F1 GP"	"Team Lotus"	"11"	"DNF"	"Fuel Pump"
"1969"	"1969 Canadian F1 GP"	"Team Lotus"	"11"	"DNF"	"Gearbox"
"1969"	"1969 Italian F1 GP"	"Team Lotus"	"14"	"DNF"	"Engine"
"1969"	"1969 British F1 GP"	"Team Lotus"	"14"	"10"	""
"1969"	"1969 French F1 GP"	"Team Lotus"	"12"	"DNF"	"Fuel Pump"
