"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1974"	"1974 French F1 GP"	"Brabham"	"0"	"DNQ"	"No Time"
"1974"	"1974 Dutch F1 GP"	"Brabham"	"23"	"9"	""
"1974"	"1974 Swedish F1 GP"	"Brabham"	"20"	"9"	""
"1974"	"1974 Monaco F1 GP"	"Brabham"	"0"	"DNQ"	"No Time"
"1974"	"1974 Belgian F1 GP"	"Brabham"	"22"	"DNF"	"Engine"
"1974"	"1974 Spanish F1 GP"	"Brabham"	"24"	"DNF"	"Oil Leak"
"1973"	"1973 USA F1 GP"	"Ensign"	"27"	"DNF"	"Throttle"
"1973"	"1973 Canadian F1 GP"	"Ensign"	"26"	"NC"	"Not classified"
"1973"	"1973 Italian F1 GP"	"Ensign"	"17"	"DNF"	"Overheating"
"1973"	"1973 Austrian F1 GP"	"Ensign"	"19"	"DNF"	"Fuel System"
"1973"	"1973 Dutch F1 GP"	"Ensign"	"14"	"DNS"	"Non Starter"
"1973"	"1973 British F1 GP"	"Ensign"	"21"	"13"	""
"1973"	"1973 French F1 GP"	"Ensign"	"25"	"15"	""
