"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2009"	"2009 Abu Dhabi F1 GP"	"Ferrari"	"20"	"16"	""
"2009"	"2009 Brazilian F1 GP"	"Ferrari"	"19"	"10"	""
"2009"	"2009 Japanese F1 GP"	"Ferrari"	"14"	"12"	""
"2009"	"2009 Singapore F1 GP"	"Ferrari"	"17"	"13"	""
"2009"	"2009 Italian F1 GP"	"Ferrari"	"14"	"9"	""
"2009"	"2009 Belgian F1 GP"	"Force India"	"1"	"2"	""
"2009"	"2009 European F1 GP"	"Force India"	"16"	"12"	""
"2009"	"2009 Hungarian F1 GP"	"Force India"	"16"	"14"	""
"2009"	"2009 German F1 GP"	"Force India"	"18"	"11"	""
"2009"	"2009 British F1 GP"	"Force India"	"16"	"10"	""
"2009"	"2009 Turkish F1 GP"	"Force India"	"19"	"DNF"	"Brakes"
"2009"	"2009 Monaco F1 GP"	"Force India"	"13"	"9"	""
"2009"	"2009 Spanish F1 GP"	"Force India"	"20"	"14"	""
"2009"	"2009 Bahrain F1 GP"	"Force India"	"17"	"15"	""
"2009"	"2009 Chinese F1 GP"	"Force India"	"20"	"14"	""
"2009"	"2009 Malaysian F1 GP"	"Force India"	"18"	"18"	"Spun off"
"2009"	"2009 Australian F1 GP"	"Force India"	"15"	"11"	""
"2008"	"2008 Brazilian F1 GP"	"Force India"	"19"	"18"	""
"2008"	"2008 Chinese F1 GP"	"Force India"	"20"	"17"	""
"2008"	"2008 Japanese F1 GP"	"Force India"	"20"	"DNF"	"Gearbox"
"2008"	"2008 Singapore F1 GP"	"Force India"	"20"	"14"	""
"2008"	"2008 Italian F1 GP"	"Force India"	"12"	"DNF"	"Accident"
"2008"	"2008 Belgian F1 GP"	"Force India"	"20"	"17"	""
"2008"	"2008 European F1 GP"	"Force India"	"18"	"14"	""
"2008"	"2008 Hungarian F1 GP"	"Force India"	"18"	"15"	""
"2008"	"2008 German F1 GP"	"Force India"	"20"	"16"	""
"2008"	"2008 British F1 GP"	"Force India"	"19"	"DNF"	"Spun off"
"2008"	"2008 French F1 GP"	"Force India"	"17"	"18"	""
"2008"	"2008 Canadian F1 GP"	"Force India"	"17"	"DNF"	"Accident"
"2008"	"2008 Monaco F1 GP"	"Force India"	"20"	"DNF"	"Gearbox"
"2008"	"2008 Turkish F1 GP"	"Force India"	"20"	"DNF"	"Collision"
"2008"	"2008 Spanish F1 GP"	"Force India"	"19"	"10"	""
"2008"	"2008 Bahrain F1 GP"	"Force India"	"18"	"12"	""
"2008"	"2008 Malaysian F1 GP"	"Force India"	"17"	"12"	""
"2008"	"2008 Australian F1 GP"	"Force India"	"16"	"DNF"	"Collision"
"2007"	"2007 Brazilian F1 GP"	"Renault"	"12"	"DNF"	"Collision"
"2007"	"2007 Chinese F1 GP"	"Renault"	"18"	"11"	""
"2007"	"2007 Japanese F1 GP"	"Renault"	"10"	"5"	""
"2007"	"2007 Belgian F1 GP"	"Renault"	"22"	"DNF"	"Suspension"
"2007"	"2007 Italian F1 GP"	"Renault"	"15"	"12"	""
"2007"	"2007 Turkish F1 GP"	"Renault"	"10"	"9"	""
"2007"	"2007 Hungarian F1 GP"	"Renault"	"13"	"12"	""
"2007"	"2007 European F1 GP"	"Renault"	"13"	"10"	""
"2007"	"2007 British F1 GP"	"Renault"	"8"	"8"	""
"2007"	"2007 French F1 GP"	"Renault"	"5"	"6"	""
"2007"	"2007 USA F1 GP"	"Renault"	"10"	"9"	""
"2007"	"2007 Canadian F1 GP"	"Renault"	"9"	"DSQ"	"Disqualified"
"2007"	"2007 Monaco F1 GP"	"Renault"	"4"	"4"	""
"2007"	"2007 Spanish F1 GP"	"Renault"	"10"	"9"	""
"2007"	"2007 Bahrain F1 GP"	"Renault"	"7"	"8"	""
"2007"	"2007 Malaysian F1 GP"	"Renault"	"12"	"6"	""
"2007"	"2007 Australian F1 GP"	"Renault"	"6"	"5"	""
"2006"	"2006 Brazilian F1 GP"	"Renault"	"6"	"6"	""
"2006"	"2006 Japanese F1 GP"	"Renault"	"6"	"3"	""
"2006"	"2006 Chinese F1 GP"	"Renault"	"2"	"3"	""
"2006"	"2006 Italian F1 GP"	"Renault"	"9"	"4"	""
"2006"	"2006 Turkish F1 GP"	"Renault"	"4"	"6"	""
"2006"	"2006 Hungarian F1 GP"	"Renault"	"7"	"DNF"	"Spin"
"2006"	"2006 German F1 GP"	"Renault"	"5"	"6"	""
"2006"	"2006 French F1 GP"	"Renault"	"7"	"6"	""
"2006"	"2006 USA F1 GP"	"Renault"	"3"	"3"	""
"2006"	"2006 Canadian F1 GP"	"Renault"	"2"	"4"	""
"2006"	"2006 British F1 GP"	"Renault"	"5"	"4"	""
"2006"	"2006 Monaco F1 GP"	"Renault"	"9"	"6"	""
"2006"	"2006 Spanish F1 GP"	"Renault"	"2"	"3"	""
"2006"	"2006 European F1 GP"	"Renault"	"11"	"6"	""
"2006"	"2006 San Marino F1 GP"	"Renault"	"11"	"8"	""
"2006"	"2006 Australian F1 GP"	"Renault"	"2"	"5"	""
"2006"	"2006 Malaysian F1 GP"	"Renault"	"1"	"1"	""
"2006"	"2006 Bahrain F1 GP"	"Renault"	"9"	"DNF"	"Hydraulics"
"2005"	"2005 Chinese F1 GP"	"Renault"	"2"	"4"	""
"2005"	"2005 Japanese F1 GP"	"Renault"	"3"	"2"	""
"2005"	"2005 Brazilian F1 GP"	"Renault"	"3"	"5"	""
"2005"	"2005 Belgian F1 GP"	"Renault"	"13"	"DNF"	"Accident"
"2005"	"2005 Italian F1 GP"	"Renault"	"8"	"3"	""
"2005"	"2005 Turkish F1 GP"	"Renault"	"2"	"4"	""
"2005"	"2005 Hungarian F1 GP"	"Renault"	"9"	"9"	""
"2005"	"2005 German F1 GP"	"Renault"	"4"	"4"	""
"2005"	"2005 British F1 GP"	"Renault"	"6"	"4"	""
"2005"	"2005 French F1 GP"	"Renault"	"6"	"6"	""
"2005"	"2005 USA F1 GP"	"Renault"	"4"	"DNS"	"Withdrew"
"2005"	"2005 Canadian F1 GP"	"Renault"	"4"	"DNF"	"Hydraulics"
"2005"	"2005 European F1 GP"	"Renault"	"9"	"6"	""
"2005"	"2005 Monaco F1 GP"	"Renault"	"4"	"12"	""
"2005"	"2005 Spanish F1 GP"	"Renault"	"6"	"5"	""
"2005"	"2005 San Marino F1 GP"	"Renault"	"12"	"DNF"	"Accident"
"2005"	"2005 Bahrain F1 GP"	"Renault"	"10"	"DNF"	"Engine"
"2005"	"2005 Malaysian F1 GP"	"Renault"	"3"	"DNF"	"Collision"
"2005"	"2005 Australian F1 GP"	"Renault"	"1"	"1"	""
"2004"	"2004 Brazilian F1 GP"	"Sauber"	"10"	"9"	""
"2004"	"2004 Japanese F1 GP"	"Sauber"	"7"	"8"	""
"2004"	"2004 Chinese F1 GP"	"Sauber"	"7"	"7"	""
"2004"	"2004 Italian F1 GP"	"Sauber"	"15"	"8"	""
"2004"	"2004 Belgian F1 GP"	"Sauber"	"5"	"5"	""
"2004"	"2004 Hungarian F1 GP"	"Sauber"	"8"	"8"	""
"2004"	"2004 German F1 GP"	"Sauber"	"14"	"9"	""
"2004"	"2004 British F1 GP"	"Sauber"	"20"	"6"	""
"2004"	"2004 French F1 GP"	"Sauber"	"15"	"12"	""
"2004"	"2004 USA F1 GP"	"Sauber"	"14"	"9"	""
"2004"	"2004 Canadian F1 GP"	"Sauber"	"11"	"4"	""
"2004"	"2004 European F1 GP"	"Sauber"	"19"	"6"	""
"2004"	"2004 Monaco F1 GP"	"Sauber"	"10"	"DNF"	"Collision"
"2004"	"2004 Spanish F1 GP"	"Sauber"	"12"	"7"	""
"2004"	"2004 San Marino F1 GP"	"Sauber"	"18"	"9"	""
