"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1954"	"1954 Indianapolis 500"	"Kurtis Kraft"	"14"	"5"	""
"1953"	"1953 Indianapolis 500"	"Turner"	"23"	"21"	"Transmission"
"1951"	"1951 Indianapolis 500"	"Kurtis Kraft"	"7"	"2"	""
