"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"2001"	"2001 Japanese F1 GP"	"Jordan"	"11"	"DNF"	"Collision"
"2001"	"2001 USA F1 GP"	"Jordan"	"9"	"7"	""
"2001"	"2001 Italian F1 GP"	"Jordan"	"16"	"8"	""
"2001"	"2001 Belgian F1 GP"	"Jordan"	"13"	"6"	""
"2001"	"2001 Hungarian F1 GP"	"Jordan"	"12"	"10"	""
"2001"	"2001 German F1 GP"	"Prost"	"14"	"6"	""
"2001"	"2001 British F1 GP"	"Prost"	"14"	"11"	""
"2001"	"2001 French F1 GP"	"Prost"	"19"	"12"	""
"2001"	"2001 European F1 GP"	"Prost"	"14"	"15"	"Spun off"
"2001"	"2001 Canadian F1 GP"	"Prost"	"16"	"5"	""
"2001"	"2001 Monaco F1 GP"	"Prost"	"11"	"6"	""
"2001"	"2001 Austrian F1 GP"	"Prost"	"20"	"10"	""
"2001"	"2001 Spanish F1 GP"	"Prost"	"15"	"10"	""
"2001"	"2001 San Marino F1 GP"	"Prost"	"14"	"9"	""
"2001"	"2001 Brazilian F1 GP"	"Prost"	"15"	"8"	""
"2001"	"2001 Malaysian F1 GP"	"Prost"	"13"	"9"	""
"2001"	"2001 Australian F1 GP"	"Prost"	"14"	"9"	""
"2000"	"2000 Malaysian F1 GP"	"Prost"	"18"	"11"	""
"2000"	"2000 Japanese F1 GP"	"Prost"	"17"	"DNF"	"Engine"
"2000"	"2000 USA F1 GP"	"Prost"	"20"	"DNF"	"Engine"
"2000"	"2000 Italian F1 GP"	"Prost"	"19"	"12"	""
"2000"	"2000 Belgian F1 GP"	"Prost"	"17"	"DNF"	"Fuel pressure"
"2000"	"2000 Hungarian F1 GP"	"Prost"	"14"	"DNF"	"Suspension"
"2000"	"2000 German F1 GP"	"Prost"	"20"	"DNF"	"Collision"
"2000"	"2000 Austrian F1 GP"	"Prost"	"17"	"DNF"	"Collision"
"2000"	"2000 French F1 GP"	"Prost"	"18"	"14"	""
"2000"	"2000 Canadian F1 GP"	"Prost"	"17"	"DNF"	"Electrical"
"2000"	"2000 Monaco F1 GP"	"Prost"	"7"	"DNF"	"Transmission"
"2000"	"2000 European F1 GP"	"Prost"	"17"	"9"	""
"2000"	"2000 Spanish F1 GP"	"Prost"	"17"	"DNF"	"Collision"
"2000"	"2000 British F1 GP"	"Prost"	"15"	"10"	""
"2000"	"2000 San Marino F1 GP"	"Prost"	"15"	"DNF"	"Hydraulics"
"2000"	"2000 Brazilian F1 GP"	"Prost"	"15"	"DNF"	"Electrical"
"2000"	"2000 Australian F1 GP"	"Prost"	"17"	"DNF"	"Hydraulics"
"1999"	"1999 Japanese F1 GP"	"Sauber"	"10"	"6"	""
"1999"	"1999 Malaysian F1 GP"	"Sauber"	"15"	"7"	""
"1999"	"1999 European F1 GP"	"Sauber"	"16"	"DNF"	"Halfshaft"
"1999"	"1999 Italian F1 GP"	"Sauber"	"13"	"9"	""
"1999"	"1999 Belgian F1 GP"	"Sauber"	"16"	"9"	""
"1999"	"1999 Hungarian F1 GP"	"Sauber"	"11"	"16"	"Fuel Pressure"
"1999"	"1999 German F1 GP"	"Sauber"	"21"	"8"	""
"1999"	"1999 Austrian F1 GP"	"Sauber"	"17"	"DNF"	"Out of fuel"
"1999"	"1999 British F1 GP"	"Sauber"	"10"	"14"	""
"1999"	"1999 French F1 GP"	"Sauber"	"2"	"DNF"	"Spun off"
"1999"	"1999 Canadian F1 GP"	"Sauber"	"8"	"DNF"	"Collision"
"1999"	"1999 Spanish F1 GP"	"Sauber"	"5"	"DNF"	"Transmission"
"1999"	"1999 Monaco F1 GP"	"Sauber"	"14"	"DNF"	"Suspension"
"1999"	"1999 San Marino F1 GP"	"Sauber"	"13"	"6"	""
"1999"	"1999 Brazilian F1 GP"	"Sauber"	"14"	"DNF"	"Gearbox"
"1999"	"1999 Australian F1 GP"	"Sauber"	"16"	"DNF"	"Gearbox"
"1998"	"1998 Japanese F1 GP"	"Sauber"	"12"	"7"	""
"1998"	"1998 Luxembourg F1 GP"	"Sauber"	"11"	"10"	""
"1998"	"1998 Italian F1 GP"	"Sauber"	"8"	"5"	""
