"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1974"	"1974 Canadian F1 GP"	"Brabham"	"26"	"DNF"	"Engine"
"1967"	"1967 Canadian F1 GP"	"Team Lotus"	"16"	"DSQ"	"Disqualified"
