"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1961"	"1961 Belgian F1 GP"	"Team Lotus"	"0"	"DNS"	"Car Damaged in Practice"
"1961"	"1961 Monaco F1 GP"	"Team Lotus"	"15"	"8"	""
"1960"	"1960 Monaco F1 GP"	"Ferrari"	"0"	"DNQ"	"No Time"
"1960"	"1960 Argentine F1 GP"	"Ferrari"	"7"	"2"	""
"1959"	"1959 USA F1 GP"	"Ferrari"	"11"	"DNF"	"Transmission"
"1959"	"1959 Italian F1 GP"	"Ferrari"	"8"	"5"	""
"1959"	"1959 German F1 GP"	"Ferrari"	"14"	"DNF"	"Clutch"
"1959"	"1959 Dutch F1 GP"	"Ferrari"	"15"	"9"	""
"1959"	"1959 Monaco F1 GP"	"Ferrari"	"15"	"DNF"	"Collision"
"1958"	"1958 Moroccan F1 GP"	"Team Lotus"	"16"	"10"	""
"1958"	"1958 Italian F1 GP"	"Team Lotus"	"16"	"7"	""
"1958"	"1958 Portuguese F1 GP"	"Maserati"	"13"	"DNF"	"Engine"
"1958"	"1958 German F1 GP"	"Team Lotus"	"24"	"10"	""
"1958"	"1958 British F1 GP"	"Team Lotus"	"5"	"DNF"	"Engine"
"1958"	"1958 French F1 GP"	"Team Lotus"	"20"	"DNF"	"Engine"
"1958"	"1958 Belgian F1 GP"	"Team Lotus"	"12"	"4"	"No Time"
"1958"	"1958 Dutch F1 GP"	"Team Lotus"	"11"	"6"	""
"1958"	"1958 Monaco F1 GP"	"Team Lotus"	"13"	"6"	""
"1960"	"1960 Argentine F1 GP"	"Ferrari"	"7"	"2"	""
