"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1960"	"1960 Indianapolis 500"	"Phillips"	"8"	"4"	""
"1959"	"1959 Indianapolis 500"	"Phillips"	"10"	"24"	"Suspension"
