"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"3"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"4"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"5"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"6"	"Esteban"	"Ocon"	"OCO"	"Force India Mercedes"
"7"	"Stoffel"	"Vandoorne"	"VAN"	"McLaren Honda"
"8"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"9"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"10"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"11"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"12"	"Jolyon"	"Palmer"	"PAL"	"Renault"
"13"	"Lance"	"Stroll"	"STR"	"Williams Mercedes"
"14"	"Carlos"	"Sainz"	"SAI"	"Toro Rosso"
"15"	"Pierre"	"Gasly"	"GAS"	"Toro Rosso"
"16"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"17"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"18"	"Pascal"	"Wehrlein"	"WEH"	"Sauber Ferrari"
"19"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"20"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
