"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"2"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"3"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"4"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"5"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"6"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"7"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"8"	"Carlos"	"Sainz"	"SAI"	"Renault"
"9"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"10"	"Esteban"	"Ocon"	"OCO"	"Force India Mercedes"
"11"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"12"	"Stoffel"	"Vandoorne"	"VAN"	"McLaren Honda"
"13"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"14"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"15"	"Pascal"	"Wehrlein"	"WEH"	"Sauber Ferrari"
"16"	"Lance"	"Stroll"	"STR"	"Williams Mercedes"
"17"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"18"	"Brendon"	"Hartley"	"HAR"	"Toro Rosso"
"19"	"Pierre"	"Gasly"	"GAS"	"Toro Rosso"
"20"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
