"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"2"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"3"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"4"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"5"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"6"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"7"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"8"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"9"	"Esteban"	"Ocon"	"OCO"	"Force India Mercedes"
"10"	"Carlos"	"Sainz"	"SAI"	"Toro Rosso"
"11"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"12"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"13"	"Stoffel"	"Vandoorne"	"VAN"	"McLaren Honda"
"14"	"Daniil"	"Kvyat"	"KVY"	"Toro Rosso"
"15"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"16"	"Jolyon"	"Palmer"	"PAL"	"Renault"
"17"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"18"	"Lance"	"Stroll"	"STR"	"Williams Mercedes"
"19"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"20"	"Pascal"	"Wehrlein"	"WEH"	"Sauber Ferrari"
