"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Sebastian"	"Vettel"	"VET"	"Red Bull Racing Renault"
"2"	"Kimi"	"Räikkönen"	"RAI"	"Lotus Renault"
"3"	"Romain"	"Grosjean"	"GRO"	"Lotus Renault"
"4"	"Mark"	"Webber"	"WEB"	"Red Bull Racing Renault"
"5"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"6"	"Paul"	"di Resta"	"DIR"	"Force India Mercedes"
"7"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"8"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"9"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"10"	"Michael"	"Schumacher"	"MSC"	"Mercedes"
"11"	"Sergio"	"Perez"	"PER"	"Sauber Ferrari"
"12"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"13"	"Kamui"	"Kobayashi"	"KOB"	"Sauber Ferrari"
"14"	"Jean-Eric"	"Vergne"	"VER"	"STR Ferrari"
"15"	"Daniel"	"Ricciardo"	"RIC"	"STR Ferrari"
"16"	"Vitaly"	"Petrov"	"PET"	"Caterham Renault"
"17"	"Heikki"	"Kovalainen"	"KOV"	"Caterham Renault"
"18"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"19"	"Timo"	"Glock"	"GLO"	"Marussia Cosworth"
"20"	"Pedro"	"de la Rosa"	"DLR"	"HRT Cosworth"
"21"	"Narain"	"Karthikeyan"	"KAR"	"HRT Cosworth"
"22"	"Bruno"	"Senna"	"SEN"	"Williams Renault"
"NC"	"Pastor"	"Maldonado"	"MAL"	"Williams Renault"
"NC"	"Charles"	"Pic"	"PIC"	"Marussia Cosworth"
