"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"2"	"Kimi"	"Räikkönen"	"RAI"	"Lotus Renault"
"3"	"Michael"	"Schumacher"	"MSC"	"Mercedes"
"4"	"Mark"	"Webber"	"WEB"	"Red Bull Racing Renault"
"5"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"6"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"7"	"Paul"	"di Resta"	"DIR"	"Force India Mercedes"
"8"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"9"	"Sergio"	"Perez"	"PER"	"Sauber Ferrari"
"10"	"Bruno"	"Senna"	"SEN"	"Williams Renault"
"11"	"Daniel"	"Ricciardo"	"RIC"	"STR Ferrari"
"12"	"Pastor"	"Maldonado"	"MAL"	"Williams Renault"
"13"	"Vitaly"	"Petrov"	"PET"	"Caterham Renault"
"14"	"Heikki"	"Kovalainen"	"KOV"	"Caterham Renault"
"15"	"Charles"	"Pic"	"PIC"	"Marussia Cosworth"
"16"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"17"	"Pedro"	"de la Rosa"	"DLR"	"HRT Cosworth"
"18"	"Narain"	"Karthikeyan"	"KAR"	"HRT Cosworth"
"19"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"NC"	"Romain"	"Grosjean"	"GRO"	"Lotus Renault"
"NC"	"Sebastian"	"Vettel"	"VET"	"Red Bull Racing Renault"
"NC"	"Kamui"	"Kobayashi"	"KOB"	"Sauber Ferrari"
"NC"	"Jean-Eric"	"Vergne"	"VER"	"STR Ferrari"
