"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"2"	"Sergio"	"Perez"	"PER"	"Sauber Ferrari"
"3"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"4"	"Mark"	"Webber"	"WEB"	"Red Bull Racing Renault"
"5"	"Kimi"	"Räikkönen"	"RAI"	"Lotus Renault"
"6"	"Bruno"	"Senna"	"SEN"	"Williams Renault"
"7"	"Paul"	"di Resta"	"DIR"	"Force India Mercedes"
"8"	"Jean-Eric"	"Vergne"	"VER"	"STR Ferrari"
"9"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"10"	"Michael"	"Schumacher"	"MSC"	"Mercedes"
"11"	"Sebastian"	"Vettel"	"VET"	"Red Bull Racing Renault"
"12"	"Daniel"	"Ricciardo"	"RIC"	"STR Ferrari"
"13"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"14"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"15"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"16"	"Vitaly"	"Petrov"	"PET"	"Caterham Renault"
"17"	"Timo"	"Glock"	"GLO"	"Marussia Cosworth"
"18"	"Heikki"	"Kovalainen"	"KOV"	"Caterham Renault"
"19"	"Pastor"	"Maldonado"	"MAL"	"Williams Renault"
"20"	"Charles"	"Pic"	"PIC"	"Marussia Cosworth"
"21"	"Pedro"	"de la Rosa"	"DLR"	"HRT Cosworth"
"22"	"Narain"	"Karthikeyan"	"KAR"	"HRT Cosworth"
"NC"	"Kamui"	"Kobayashi"	"KOB"	"Sauber Ferrari"
"NC"	"Romain"	"Grosjean"	"GRO"	"Lotus Renault"
