"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"2"	"Timo"	"Glock"	"GLO"	"Toyota"
"3"	"Fernando"	"Alonso"	"ALO"	"Renault"
"4"	"Sebastian"	"Vettel"	"VET"	"RBR Renault"
"5"	"Jenson"	"Button"	"BUT"	"Brawn Mercedes"
"6"	"Rubens"	"Barrichello"	"BAR"	"Brawn Mercedes"
"7"	"Heikki"	"Kovalainen"	"KOV"	"McLaren Mercedes"
"8"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"9"	"Kazuki"	"Nakajima"	"NAK"	"Williams Toyota"
"10"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"11"	"Nico"	"Rosberg"	"ROS"	"Williams Toyota"
"12"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"13"	"Giancarlo"	"Fisichella"	"FIS"	"Ferrari"
"14"	"Vitantonio"	"Liuzzi"	"LIU"	"Force India Mercedes"
"NC"	"Jaime"	"Alguersuari"	"ALG"	"STR Ferrari"
"NC"	"Sebastien"	"Buemi"	"BUE"	"STR Ferrari"
"NC"	"Mark"	"Webber"	"WEB"	"RBR Renault"
"NC"	"Adrian"	"Sutil"	"SUT"	"Force India Mercedes"
"NC"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"NC"	"Romain"	"Grosjean"	"GRO"	"Renault"
