"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jenson"	"Button"	"BUT"	"Brawn Mercedes"
"2"	"Mark"	"Webber"	"WEB"	"RBR Renault"
"3"	"Sebastian"	"Vettel"	"VET"	"RBR Renault"
"4"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"5"	"Nico"	"Rosberg"	"ROS"	"Williams Toyota"
"6"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"7"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"8"	"Timo"	"Glock"	"GLO"	"Toyota"
"9"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"10"	"Fernando"	"Alonso"	"ALO"	"Renault"
"11"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"12"	"Kazuki"	"Nakajima"	"NAK"	"Williams Toyota"
"13"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"14"	"Heikki"	"Kovalainen"	"KOV"	"McLaren Mercedes"
"15"	"Sebastien"	"Buemi"	"BUE"	"STR Ferrari"
"16"	"Nelson"	"Piquet Jr."	"PIQ"	"Renault"
"17"	"Adrian"	"Sutil"	"SUT"	"Force India Mercedes"
"18"	"Sebastien"	"Bourdais"	"BOU"	"STR Ferrari"
"NC"	"Rubens"	"Barrichello"	"BAR"	"Brawn Mercedes"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Force India Mercedes"
