"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Fernando"	"Alonso"	"ALO"	"Renault"
"2"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"3"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"4"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"5"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"6"	"Juan Pablo"	"Montoya"	"MOY"	"McLaren Mercedes"
"7"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"8"	"Jacques"	"Villeneuve"	"VIL"	"Sauber BMW"
"9"	"Nico"	"Rosberg"	"ROS"	"Williams Cosworth"
"10"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"11"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"12"	"David"	"Coulthard"	"COU"	"RBR Ferrari"
"13"	"Vitantonio"	"Liuzzi"	"LIU"	"STR Cosworth"
"14"	"Christian"	"Klien"	"KLI"	"RBR Ferrari"
"15"	"Christijan"	"Albers"	"ALB"	"MF1 Toyota"
"16"	"Tiago"	"Monteiro"	"MON"	"MF1 Toyota"
"17"	"Takuma"	"Sato"	"SAT"	"Super Aguri Honda"
"18"	"Franck"	"Montagny"	"MON"	"Super Aguri Honda"
"NC"	"Jenson"	"Button"	"BUT"	"Honda"
"NC"	"Scott"	"Speed"	"SPE"	"STR Cosworth"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"NC"	"Mark"	"Webber"	"WEB"	"Williams Cosworth"
