"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Fernando"	"Alonso"	"ALO"	"Renault"
"2"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"3"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"4"	"Jenson"	"Button"	"BUT"	"Honda"
"5"	"Juan Pablo"	"Montoya"	"MOY"	"McLaren Mercedes"
"6"	"Mark"	"Webber"	"WEB"	"Williams Cosworth"
"7"	"Nico"	"Rosberg"	"ROS"	"Williams Cosworth"
"8"	"Christian"	"Klien"	"KLI"	"RBR Ferrari"
"9"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"10"	"David"	"Coulthard"	"COU"	"RBR Ferrari"
"11"	"Vitantonio"	"Liuzzi"	"LIU"	"STR Cosworth"
"12"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"13"	"Scott"	"Speed"	"SPE"	"STR Cosworth"
"14"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"15"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"16"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"17"	"Tiago"	"Monteiro"	"MON"	"MF1 Toyota"
"18"	"Takuma"	"Sato"	"SAT"	"Super Aguri Honda"
"NC"	"Yuji"	"Ide"	"IDE"	"Super Aguri Honda"
"NC"	"Jacques"	"Villeneuve"	"VIL"	"Sauber BMW"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"NC"	"Christijan"	"Albers"	"ALB"	"MF1 Toyota"
