"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Sebastian"	"Vettel"	"VET"	"Red Bull Racing Renault"
"2"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"3"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"4"	"Mark"	"Webber"	"WEB"	"Red Bull Racing Renault"
"5"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"6"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"7"	"Romain"	"Grosjean"	"GRO"	"Lotus Renault"
"8"	"Paul"	"di Resta"	"DIR"	"Force India Mercedes"
"9"	"Michael"	"Schumacher"	"MSC"	"Mercedes"
"10"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"11"	"Kamui"	"Kobayashi"	"KOB"	"Sauber Ferrari"
"12"	"Kimi"	"Räikkönen"	"RAI"	"Lotus Renault"
"13"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"14"	"Daniel"	"Ricciardo"	"RIC"	"STR Ferrari"
"15"	"Sergio"	"Perez"	"PER"	"Sauber Ferrari"
"16"	"Bruno"	"Senna"	"SEN"	"Williams Renault"
"17"	"Pastor"	"Maldonado"	"MAL"	"Williams Renault"
"18"	"Heikki"	"Kovalainen"	"KOV"	"Caterham Renault"
"19"	"Vitaly"	"Petrov"	"PET"	"Caterham Renault"
"20"	"Jean-Eric"	"Vergne"	"VER"	"STR Ferrari"
"21"	"Pedro"	"de la Rosa"	"DLR"	"HRT Cosworth"
"22"	"Timo"	"Glock"	"GLO"	"Marussia Cosworth"
"23"	"Charles"	"Pic"	"PIC"	"Marussia Cosworth"
"24"	"Narain"	"Karthikeyan"	"KAR"	"HRT Cosworth"
