"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mario"	"Andretti"	"AND"	"Lotus Ford"
"2"	"John"	"Watson"	"WAT"	"Brabham Alfa Romeo"
"3"	"Niki"	"Lauda"	"LAU"	"Brabham Alfa Romeo"
"4"	"Ronnie"	"Peterson"	"PET"	"Lotus Ford"
"5"	"Riccardo"	"Patrese"	"PAT"	"Arrows Ford"
"6"	"Jody"	"Scheckter"	"SCH"	"Wolf Ford"
"7"	"Gilles"	"Villeneuve"	"VIL"	"Ferrari"
"8"	"Carlos"	"Reutemann"	"REU"	"Ferrari"
"9"	"Alan "	"Jones"	"JON"	"Williams Ford"
"10"	"Jean-Pierre"	"Jabouille"	"JAB"	"Renault"
"11"	"Jacques"	"Laffite"	"LAF"	"Ligier Matra"
"12"	"Patrick"	"Depailler"	"DEP"	"Tyrrell Ford"
"13"	"Emerson"	"Fittipaldi"	"FIT"	"Fittipaldi Ford"
"14"	"James"	"Hunt"	"HUN"	"McLaren Ford"
"15"	"Patrick"	"Tambay"	"TAM"	"McLaren Ford"
"16"	"Clay"	"Regazzoni"	"REG"	"Shadow Ford"
"17"	"Didier"	"Pironi"	"PIR"	"Tyrrell Ford"
"18"	"Vittorio"	"Brambilla"	"BRA"	"Surtees Ford"
"19"	"Jochen"	"Mass"	"MAS"	"ATS Ford"
"20"	"Hans-Joachim"	"Stuck"	"STU"	"Shadow Ford"
"21"	"Hector"	"Rebaque"	"REB"	"Lotus Ford"
"22"	"Arturo"	"Merzario"	"MER"	"Merzario Ford"
"23"	"Keke"	"Rosberg"	"ROS"	"Wolf Ford"
"24"	"Rolf"	"Stommelen"	"STO"	"Arrows Ford"
