"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mario"	"Andretti"	"AND"	"Lotus Ford"
"2"	"Carlos"	"Reutemann"	"REU"	"Ferrari"
"3"	"Niki"	"Lauda"	"LAU"	"Brabham Alfa Romeo"
"4"	"Gilles"	"Villeneuve"	"VIL"	"Ferrari"
"5"	"Jody"	"Scheckter"	"SCH"	"Wolf Ford"
"6"	"James"	"Hunt"	"HUN"	"McLaren Ford"
"7"	"Ronnie"	"Peterson"	"PET"	"Lotus Ford"
"8"	"Riccardo"	"Patrese"	"PAT"	"Arrows Ford"
"9"	"John"	"Watson"	"WAT"	"Brabham Alfa Romeo"
"10"	"Jean-Pierre"	"Jabouille"	"JAB"	"Renault"
"11"	"Alan "	"Jones"	"JON"	"Williams Ford"
"12"	"Vittorio"	"Brambilla"	"BRA"	"Surtees Ford"
"13"	"Patrick"	"Depailler"	"DEP"	"Tyrrell Ford"
"14"	"Jacques"	"Laffite"	"LAF"	"Ligier Matra"
"15"	"Emerson"	"Fittipaldi"	"FIT"	"Fittipaldi Ford"
"16"	"Jochen"	"Mass"	"MAS"	"ATS Ford"
"17"	"Rolf"	"Stommelen"	"STO"	"Arrows Ford"
"18"	"Clay"	"Regazzoni"	"REG"	"Shadow Ford"
"19"	"Rene"	"Arnoux"	"ARN"	"Martini Ford"
"20"	"Hans-Joachim"	"Stuck"	"STU"	"Shadow Ford"
"21"	"Bruno"	"Giacomelli"	"GIA"	"McLaren Ford"
"22"	"Jacky"	"Ickx"	"ICK"	"Ensign Ford"
"23"	"Didier"	"Pironi"	"PIR"	"Tyrrell Ford"
"24"	"Brett"	"Lunger"	"LUN"	"McLaren Ford"
