"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mario"	"Andretti"	"AND"	"Lotus Ford"
"2"	"Carlos"	"Reutemann"	"REU"	"Ferrari"
"3"	"Ronnie"	"Peterson"	"PET"	"Lotus Ford"
"4"	"John"	"Watson"	"WAT"	"Brabham Alfa Romeo"
"5"	"Niki"	"Lauda"	"LAU"	"Brabham Alfa Romeo"
"6"	"James"	"Hunt"	"HUN"	"McLaren Ford"
"7"	"Gilles"	"Villeneuve"	"VIL"	"Ferrari"
"8"	"Jacques"	"Laffite"	"LAF"	"Ligier Matra"
"9"	"Patrick"	"Tambay"	"TAM"	"McLaren Ford"
"10"	"Patrick"	"Depailler"	"DEP"	"Tyrrell Ford"
"11"	"Jean-Pierre"	"Jarier"	"JAR"	"ATS Ford"
"12"	"Vittorio"	"Brambilla"	"BRA"	"Surtees Ford"
"13"	"Jochen"	"Mass"	"MAS"	"ATS Ford"
"14"	"Alan "	"Jones"	"JON"	"Williams Ford"
"15"	"Jody"	"Scheckter"	"SCH"	"Wolf Ford"
"16"	"Clay"	"Regazzoni"	"REG"	"Shadow Ford"
"17"	"Emerson"	"Fittipaldi"	"FIT"	"Fittipaldi Ford"
"18"	"Hans-Joachim"	"Stuck"	"STU"	"Shadow Ford"
"19"	"Rupert"	"Keegan"	"KEE"	"Surtees Ford"
"20"	"Arturo"	"Merzario"	"MER"	"Merzario Ford"
"21"	"Danny"	"Ongais"	"ONG"	"Ensign Ford"
"22"	"Lamberto"	"Leoni"	"LEO"	"Ensign Ford"
"23"	"Didier"	"Pironi"	"PIR"	"Tyrrell Ford"
"24"	"Brett"	"Lunger"	"LUN"	"McLaren Ford"
